%CPU     %MEM    
  6  0.4
  2  0.4
  1  0.4
  4  0.0
  0  0.0
  7  0.0
  3  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  6  0.6
  4  0.0
  0  0.0
  5 93.4
  3  0.5
  0  0.5
  7  0.4
  1  0.0
  2  0.0
  4  0.0
  2  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  3  0.7
  7  0.0
  6  0.0
  3 91.8
  2  0.7
  4  0.7
  7  0.6
  6  0.0
  5  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
 101  0.7
PSR %CPU
  6  0.8
  6  0.0
  4  0.0
  2 87.8
  5  0.8
  3  0.8
  7  0.8
  1  0.0
  2  0.0
  4  0.0
  0  0.0
%CPU     %MEM    
 102  0.7
PSR %CPU
  6  0.8
  6  0.0
  4  0.0
  2 88.8
  5  0.7
  3  0.8
  7  0.7
  1  0.0
  2  0.0
  4  0.0
  0  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  7  0.9
  1  0.0
  4  0.0
  7 88.6
  1  0.9
  3  0.9
  0  0.9
  2  0.0
  6  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  0  0.9
  1  0.0
  5  0.0
  7 88.9
  1  0.9
  6  0.9
  7  0.9
%CPU     %MEM    
 105  0.7
PSR %CPU
  4  1.1
  5  0.0
  1  0.0
  4 87.8
  6  1.1
  0  1.1
  7  1.1
  2  0.0
  5  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  2  1.3
  6  0.0
  5  0.0
  3 87.6
  4  1.2
  1  1.2
  7  1.2
  3  0.0
  6  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 103  0.7
PSR %CPU
  0  1.3
  1  0.0
  3  0.0
  0 84.8
  6  1.3
  5  1.3
  4  1.3
  2  0.0
  3  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  0  1.3
  1  0.0
  3  0.0
  0 85.7
  6  1.2
  5  1.3
  4  1.2
  2  0.0
  3  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  0  1.2
  1  0.0
  3  0.0
  0 86.5
  6  1.2
  5  1.2
  4  1.2
  2  0.0
  3  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  7  1.3
  5  0.0
  4  0.0
  0 86.7
  5  1.2
  2  1.2
  4  1.2
%CPU     %MEM    
 105  0.7
PSR %CPU
  6  1.4
  5  0.0
  5  0.0
  6 86.2
  7  1.4
  5  1.4
  3  1.4
  4  0.0
  1  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
 106  0.7
PSR %CPU
  0  1.5
  5  0.0
  5  0.0
  0 86.2
  2  1.5
  4  1.5
  5  1.5
  7  0.0
  1  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 104  0.7
PSR %CPU
  5  1.6
  0  0.0
  3  0.0
  7 84.0
  0  1.5
  7  1.5
  3  1.5
  4  0.0
  1  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 105  0.7
PSR %CPU
  5  1.6
  0  0.0
  3  0.0
  7 84.8
  0  1.5
  7  1.5
  3  1.4
  4  0.0
  1  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  0  1.9
  2  0.0
  6  0.0
  4 83.1
  7  1.8
  6  1.8
  3  1.8
  2  0.0
  4  0.0
  3  0.0
  1  0.0
  6  0.0
  7  0.0
  1  0.0
  0  0.0
  6  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  2  2.1
  5  0.0
  3  0.0
  4 82.3
  7  1.9
  6  1.9
  5  1.9
  1  0.0
  3  0.0
  0  0.0
  4  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  2  2.1
  5  0.0
  3  0.0
  4 83.1
  7  1.9
  6  1.9
  5  1.9
  1  0.0
  3  0.0
  0  0.0
  4  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  2  2.0
  5  0.0
  3  0.0
  4 82.1
  7  1.8
  6  1.8
  5  1.8
  1  0.0
  3  0.0
  0  0.0
  4  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  2.2
  2  0.0
  6  0.0
  4 81.2
  0  1.9
  1  1.9
  2  1.9
%CPU     %MEM    
 106  0.8
PSR %CPU
  0  2.3
  5  0.0
  0  0.0
  4 80.5
  1  2.0
  3  2.0
  6  2.0
  5  0.0
  7  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  0  2.3
  5  0.0
  0  0.0
  4 81.2
  1  2.0
  3  2.0
  6  2.0
  5  0.0
  7  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  0  2.2
  5  0.0
  0  0.0
  4 81.9
  1  1.9
  3  2.0
  6  1.9
  5  0.0
  7  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  0  2.2
  5  0.0
  0  0.0
  4 82.5
  1  1.9
  3  1.9
  6  1.9
  5  0.0
  7  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  0  2.1
  5  0.0
  0  0.0
  4 81.7
  1  1.8
  3  1.8
  6  1.8
  5  0.0
  7  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  0  2.1
  5  0.0
  0  0.0
  4 82.3
  1  1.8
  3  1.8
  6  1.8
  5  0.0
  7  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  3  2.2
  5  0.0
  1  0.0
  6 82.3
  1  1.8
  6  1.9
  4  1.9
%CPU     %MEM    
 107  0.8
PSR %CPU
  6  2.3
  0  0.0
  5  0.0
  7 82.1
  5  1.9
  1  2.0
  7  2.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  0  2.3
  0  0.0
  5  0.0
  7 82.3
  5  1.9
  7  2.0
  4  2.0
  2  0.0
  6  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  6  2.4
  0  0.0
  5  0.0
  7 82.2
  0  2.0
  7  2.0
  1  2.0
  3  0.0
  4  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  2.3
  0  0.0
  5  0.0
  7 81.4
  0  1.9
  7  2.0
  1  1.9
  3  0.0
  4  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  4  2.4
  0  0.0
  5  0.0
  7 81.5
  7  2.0
  5  2.0
  0  2.0
  1  0.0
  2  0.0
  3  0.0
  6  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  4  2.4
  0  0.0
  5  0.0
  7 82.0
  7  1.9
  5  2.0
  0  2.0
  1  0.0
  2  0.0
  3  0.0
  6  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  4  2.4
  0  0.0
  1  0.0
  7 82.2
  2  2.0
  7  2.0
  5  2.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  4  2.5
  0  0.0
  2  0.0
  7 82.1
  1  2.0
  2  2.1
  5  2.0
  6  0.0
  0  0.0
  7  0.0
  3  0.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  4  2.5
  0  0.0
  2  0.0
  7 82.6
  1  2.0
  2  2.0
  5  2.0
  6  0.0
  0  0.0
  7  0.0
  3  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  2  2.5
  2  0.0
  2  0.0
  7 81.4
  0  2.0
  6  2.0
  7  2.0
  4  0.0
  3  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  2  2.5
  2  0.0
  2  0.0
  7 81.9
  0  2.0
  6  2.0
  7  2.0
  4  0.0
  3  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  6  2.6
  3  0.0
  2  0.0
  7 81.7
  7  2.0
  3  2.1
  1  2.0
%CPU     %MEM    
 108  0.8
PSR %CPU
  2  2.7
  0  0.0
  2  0.0
  7 81.9
  1  2.1
  0  2.1
  6  2.1
  4  0.0
  7  0.0
  3  0.0
  5  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  2.7
  3  0.0
  3  0.0
  0 81.9
  1  2.1
  5  2.1
  4  2.1
  2  0.0
  6  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  7  2.6
  3  0.0
  3  0.0
  0 81.3
  1  2.0
  5  2.1
  4  2.1
  2  0.0
  6  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  3  2.8
  4  0.0
  3  0.0
  0 80.8
  1  2.1
  0  2.1
  5  2.1
  2  0.0
  6  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  3  2.8
  4  0.0
  3  0.0
  0 81.3
  1  2.1
  0  2.1
  5  2.1
  2  0.0
  6  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  3  2.7
  4  0.0
  3  0.0
  0 81.8
  1  2.0
  0  2.1
  5  2.0
  2  0.0
  6  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  6  2.8
  5  0.0
  4  0.0
  0 81.8
  5  2.1
  4  2.1
  7  2.1
  2  0.0
  1  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  6  2.8
  5  0.0
  4  0.0
  0 82.3
  5  2.0
  4  2.1
  7  2.1
  2  0.0
  1  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  6  2.7
  6  0.0
  4  0.0
  0 81.7
  5  2.0
  4  2.0
  7  2.0
  2  0.0
  1  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  0  2.8
  6  0.0
  4  0.0
  2 81.8
  3  2.0
  7  2.0
  1  2.0
  4  0.0
  5  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  0  2.7
  6  0.0
  4  0.0
  2 82.2
  3  2.0
  7  2.0
  1  2.0
  4  0.0
  5  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  6  2.8
  6  0.0
  0  0.0
  2 82.4
  2  2.0
  7  2.0
  1  2.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  0  2.8
  6  0.0
  3  0.0
  2 82.5
  3  2.0
  7  2.0
  1  2.0
  6  0.0
  4  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  6  2.8
  3  0.0
  3  0.0
  5 82.5
  7  2.0
  4  2.1
  5  2.1
  2  0.0
  1  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  6  2.8
  3  0.0
  3  0.0
  5 82.0
  7  2.0
  4  2.0
  5  2.0
  2  0.0
  1  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  6  2.7
  4  0.0
  4  0.0
  5 82.4
  7  2.0
  4  2.0
  5  2.0
  2  0.0
  1  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  6  2.7
  4  0.0
  4  0.0
  5 82.7
  7  2.0
  4  2.0
  5  2.0
  0  0.0
  2  0.0
  3  0.0
  1  0.0
  6  0.0
  1  0.0
  7  0.0
  4  0.0
  5  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  1  2.8
  4  0.0
  4  0.0
  5 82.3
  7  2.0
  5  2.0
  0  2.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  2  3.0
  4  0.0
  4  0.0
  5 82.0
  7  2.1
  1  2.1
  6  2.1
%CPU     %MEM    
 108  0.9
PSR %CPU
  2  3.0
  4  0.0
  4  0.0
  5 82.3
  4  2.0
  5  2.1
  7  2.1
  0  0.0
  3  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  2.9
  4  0.0
  4  0.0
  5 81.8
  4  2.0
  5  2.0
  7  2.0
  0  0.0
  3  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  2.9
  4  0.0
  4  0.0
  5 82.2
  4  2.0
  5  2.0
  7  2.0
  0  0.0
  3  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  2.8
  4  0.0
  4  0.0
  5 82.5
  4  2.0
  5  2.0
  7  2.0
  0  0.0
  3  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  2.9
  4  0.0
  5  0.0
  5 82.6
  3  2.0
  4  2.0
  5  2.0
  0  0.0
  6  0.0
  7  0.0
  5  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  2.9
  4  0.0
  6  0.0
  5 82.9
  3  2.0
  4  2.0
  5  2.0
  0  0.0
  6  0.0
  7  0.0
  5  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  0  2.9
  4  0.0
  1  0.0
  5 81.9
  1  2.0
  6  2.0
  3  2.0
  7  0.0
  2  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  0  2.9
  4  0.0
  1  0.0
  5 82.3
  1  2.0
  6  2.0
  3  2.0
  7  0.0
  2  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  2.9
  6  0.0
  1  0.0
  5 82.1
  5  2.0
  4  2.0
  3  2.0
  6  0.0
  1  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  6  3.0
  6  0.0
  1  0.0
  5 82.3
  7  2.0
  2  2.0
  4  2.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  0  3.1
  2  0.0
  2  0.0
  5 81.9
  2  2.0
  5  2.0
  1  2.1
%CPU     %MEM    
 107  0.9
PSR %CPU
  7  3.1
  6  0.0
  2  0.0
  5 82.1
  5  2.0
  6  2.0
  4  2.1
  1  0.0
  0  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  7  3.0
  6  0.0
  2  0.0
  5 81.7
  5  2.0
  6  2.0
  4  2.0
  1  0.0
  0  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  3.1
  0  0.0
  4  0.0
  5 81.6
  4  2.0
  7  2.0
  6  2.0
  5  0.0
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  3.1
  0  0.0
  4  0.0
  5 81.9
  4  2.0
  7  2.0
  6  2.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  3.1
  4  0.0
  0  0.0
  3 81.8
  7  2.0
  3  2.0
  0  2.0
  6  0.0
  4  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  3  3.2
  1  0.0
  0  0.0
  3 81.7
  0  2.1
  7  2.1
  1  2.1
%CPU     %MEM    
 107  0.9
PSR %CPU
  0  3.3
  1  0.0
  1  0.0
  3 81.6
  3  2.1
  2  2.1
  4  2.1
  5  0.0
  6  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  3.4
  1  0.0
  0  0.0
  3 80.7
  3  2.1
  0  2.1
  5  2.1
  4  0.0
  1  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  7  3.4
  1  0.0
  0  0.0
  3 80.6
  5  2.1
  0  2.1
  3  2.1
  6  0.0
  4  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  5  3.5
  2  0.0
  0  0.0
  3 80.5
  1  2.1
  6  2.1
  7  2.2
  0  0.0
  4  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  5  3.5
  2  0.0
  0  0.0
  3 80.8
  1  2.1
  6  2.1
  7  2.1
  0  0.0
  4  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  5  3.6
  2  0.0
  0  0.0
  3 80.8
  2  2.2
  6  2.2
  1  2.2
%CPU     %MEM    
 107  0.9
PSR %CPU
  5  3.5
  5  0.0
  0  0.0
  3 80.4
  2  2.1
  0  2.1
  3  2.1
  4  0.0
  6  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  5  3.5
  5  0.0
  0  0.0
  3 80.7
  2  2.1
  0  2.1
  3  2.1
  4  0.0
  6  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  3.6
  1  0.0
  0  0.0
  3 80.5
  5  2.1
  0  2.1
  3  2.1
  6  0.0
  4  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  7  3.6
  1  0.0
  0  0.0
  3 80.7
  5  2.1
  6  2.1
  5  2.1
  4  0.0
  1  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  6  3.6
  1  0.0
  0  0.0
  3 80.7
  0  2.1
  4  2.1
  1  2.1
  7  0.0
  3  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  6  3.6
  1  0.0
  0  0.0
  3 81.0
  0  2.1
  4  2.1
  1  2.1
  7  0.0
  3  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  3.5
  1  0.0
  0  0.0
  3 80.6
  0  2.1
  4  2.1
  1  2.1
  7  0.0
  3  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  3.5
  1  0.0
  0  0.0
  3 80.9
  0  2.1
  4  2.1
  1  2.1
  7  0.0
  3  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  3.6
  0  0.0
  6  0.0
  3 80.8
  7  2.1
  6  2.1
  0  2.1
  4  0.0
  3  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  2  3.7
  5  0.0
  2  0.0
  3 80.7
  4  2.1
  7  2.1
  5  2.1
  6  0.0
  0  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  7  3.7
  0  0.0
  2  0.0
  3 80.7
  1  2.1
  2  2.1
  4  2.1
  5  0.0
  6  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  7  3.7
  0  0.0
  2  0.0
  3 81.0
  1  2.1
  2  2.1
  4  2.1
  5  0.0
  6  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  0  3.8
  1  0.0
  2  0.0
  3 80.3
  6  2.1
  2  2.1
  3  2.1
  1  0.0
  7  0.0
  5  0.0
  4  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  0  3.7
  1  0.0
  2  0.0
  3 80.6
  6  2.1
  2  2.1
  3  2.1
  1  0.0
  7  0.0
  5  0.0
  4  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  0  3.7
  3  0.0
  2  0.0
  3 80.8
  4  2.1
  6  2.1
  3  2.1
  2  0.0
  7  0.0
  4  0.0
  1  0.0
  3  0.0
  6  0.0
  1  0.0
  5  0.0
  5  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  5  3.9
  4  0.0
  7  0.0
  3 80.2
  2  2.2
  3  2.2
  0  2.2
  4  0.0
  6  0.0
  7  0.0
  1  0.0
  3  0.0
  2  0.0
  7  0.0
  0  0.0
  1  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  6  4.1
  4  0.0
  0  0.0
  3 79.8
  5  2.2
  2  2.2
  4  2.2
  0  0.0
  7  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  6  4.2
  4  0.0
  0  0.0
  3 79.7
  4  2.2
  3  2.2
  2  2.2
  7  0.0
  1  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  6  4.2
  4  0.0
  0  0.0
  3 79.0
  7  2.3
  5  2.2
  4  2.2
  3  0.0
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  6  4.2
  4  0.0
  0  0.0
  3 79.3
  7  2.2
  5  2.2
  4  2.2
  3  0.0
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  3  4.2
  5  0.0
  0  0.0
  3 79.5
  3  2.2
  5  2.2
  4  2.2
  2  0.0
  1  0.0
  0  0.0
  7  0.0
  4  0.0
  2  0.0
  5  0.0
  6  0.0
  3  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  5  4.2
  0  0.0
  4  0.0
  5 79.4
  1  2.2
  4  2.2
  2  2.2
  7  0.0
  0  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  3  4.3
  0  0.0
  4  0.0
  5 79.4
  2  2.3
  4  2.2
  1  2.2
  5  0.0
  6  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  2  4.3
  0  0.0
  4  0.0
  5 79.1
  4  2.2
  7  2.2
  6  2.2
  0  0.0
  5  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  7  4.4
  1  0.0
  4  0.0
  5 79.0
  6  2.3
  0  2.2
  3  2.2
  1  0.0
  5  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  7  4.3
  1  0.0
  4  0.0
  5 79.2
  6  2.2
  0  2.2
  3  2.2
  1  0.0
  5  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  7  4.3
  1  0.0
  4  0.0
  5 79.4
  5  2.2
  1  2.2
  4  2.2
  0  0.0
  3  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  0  4.4
  1  0.0
  4  0.0
  5 79.4
  4  2.2
  2  2.2
  7  2.2
  5  0.0
  3  0.0
  1  0.0
  6  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  0  4.3
  1  0.0
  4  0.0
  5 79.6
  4  2.2
  2  2.2
  7  2.2
  5  0.0
  3  0.0
  1  0.0
  6  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  4  4.4
  6  0.0
  4  0.0
  5 79.0
  6  2.2
  5  2.2
  2  2.2
  0  0.0
  7  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  4  4.4
  6  0.0
  4  0.0
  5 79.3
  6  2.2
  5  2.2
  2  2.2
  0  0.0
  7  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  4  4.3
  6  0.0
  4  0.0
  5 79.5
  6  2.2
  5  2.2
  2  2.2
  0  0.0
  7  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  4  4.3
  6  0.0
  4  0.0
  5 79.7
  6  2.2
  5  2.2
  2  2.2
  0  0.0
  7  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  4  4.3
  6  0.0
  4  0.0
  5 80.0
  6  2.2
  5  2.2
  2  2.2
  0  0.0
  7  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
 107  1.0
PSR %CPU
  6  4.4
  0  0.0
  6  0.0
  5 79.9
  7  2.2
  2  2.2
  0  2.2
  5  0.0
  3  0.0
