%CPU     %MEM    
  3  2.4
  4  2.4
  5  0.0
  2  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 107  0.9
PSR %CPU
  7  3.1
  2  0.1
  6  0.1
  1 76.5
  4  2.5
  6  2.5
  2  2.4
  0  0.0
  5  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  3  3.2
  3  0.1
  7  0.1
  1 76.4
  5  2.5
  7  2.5
  6  2.5
  1  0.0
  2  0.0
  4  0.0
  0  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  4  3.2
  3  0.1
  7  0.1
  1 76.7
  3  2.5
  1  2.5
  6  2.5
  5  0.0
  0  0.0
  7  0.0
  2  0.0
  6  0.0
  3  0.0
  7  0.0
  1  0.0
  6  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  4  3.3
  7  0.1
  7  0.1
  1 76.8
  5  2.5
  1  2.5
  7  2.5
  0  0.0
  3  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  6  3.3
  0  0.1
  1  0.1
  1 76.7
  3  2.5
  2  2.6
  5  2.5
  6  0.0
  7  0.0
  0  0.0
  0  0.0
  2  0.0
  5  0.0
  7  0.0
  5  0.0
  3  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.3
  0  0.1
  5  0.1
  1 75.7
  4  2.5
  2  2.5
  1  2.5
  6  0.0
  5  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.3
  0  0.1
  5  0.1
  1 76.3
  4  2.5
  2  2.5
  1  2.5
  6  0.0
  5  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  0  3.2
  0  0.1
  5  0.1
  1 76.7
  6  2.4
  2  2.5
  1  2.4
%CPU     %MEM    
 109  0.9
PSR %CPU
  4  3.3
  0  0.1
  5  0.1
  1 76.8
  6  2.5
  7  2.5
  5  2.5
  3  0.0
  1  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  4  3.3
  0  0.1
  5  0.1
  1 77.3
  6  2.4
  7  2.5
  5  2.4
  3  0.0
  1  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  4  3.4
  3  0.1
  5  0.1
  1 77.3
  2  2.5
  3  2.5
  5  2.5
  7  0.0
  6  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  4  3.3
  3  0.1
  5  0.1
  1 76.9
  2  2.4
  3  2.5
  5  2.4
  7  0.0
  6  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  4  3.3
  3  0.1
  5  0.1
  1 77.4
  2  2.4
  3  2.4
  5  2.4
  7  0.0
  6  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  0  3.4
  3  0.1
  5  0.1
  1 77.2
  2  2.4
  7  2.5
  5  2.4
  4  0.0
  1  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  6  3.4
  3  0.1
  6  0.1
  1 77.4
  7  2.4
  0  2.5
  4  2.4
  5  0.0
  1  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  7  3.4
  3  0.1
  2  0.1
  1 77.5
  2  2.5
  6  2.5
  5  2.4
  0  0.0
  4  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.4
  3  0.1
  2  0.1
  1 77.1
  2  2.4
  6  2.4
  5  2.4
  0  0.0
  4  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.3
  3  0.0
  2  0.0
  1 77.5
  2  2.4
  6  2.4
  5  2.4
  0  0.0
  4  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.4
  7  0.1
  4  0.1
  1 77.3
  4  2.4
  1  2.5
  0  2.4
  3  0.0
  5  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  6  3.6
  2  0.1
  7  0.1
  1 76.9
  3  2.5
  1  2.5
  7  2.5
  4  0.0
  0  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  7  3.6
  3  0.1
  6  0.1
  1 76.8
  1  2.5
  0  2.5
  2  2.5
  3  0.0
  5  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  7  3.6
  3  0.1
  6  0.1
  1 77.2
  1  2.5
  0  2.5
  2  2.5
  3  0.0
  5  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.5
  3  0.1
  6  0.1
  1 76.9
  1  2.4
  0  2.4
  2  2.4
  3  0.0
  5  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.5
  3  0.1
  6  0.1
  1 77.3
  1  2.4
  0  2.4
  2  2.4
  3  0.0
  5  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.5
  3  0.1
  6  0.1
  1 77.7
  1  2.4
  5  2.4
  2  2.4
  6  0.0
  3  0.0
  5  0.0
  4  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  5  3.6
  3  0.1
  7  0.1
  1 77.7
  2  2.4
  3  2.4
  4  2.4
  7  0.0
  6  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  1  3.6
  3  0.0
  5  0.1
  1 77.7
  6  2.4
  3  2.4
  4  2.4
  0  0.0
  7  0.0
  2  0.0
  5  0.0
  6  0.0
  2  0.0
  3  0.0
  4  0.0
  5  0.0
  5  0.0
  5  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  7  3.6
  6  0.1
  2  0.1
  1 77.8
  2  2.4
  6  2.5
  0  2.4
  3  0.0
  1  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.7
  0  0.1
  3  0.1
  1 76.9
  0  2.4
  6  2.5
  5  2.4
  2  0.0
  1  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  7  3.7
  0  0.1
  3  0.1
  1 77.3
  0  2.4
  6  2.4
  5  2.4
  2  0.0
  1  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  4  3.8
  4  0.1
  0  0.1
  1 77.0
  3  2.5
  2  2.5
  1  2.5
  7  0.0
  6  0.0
  0  0.0
  5  0.0
  2  0.0
  5  0.0
  3  0.0
  0  0.0
  1  0.0
  5  0.0
  1  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  6  3.9
  2  0.1
  5  0.1
  1 76.8
  7  2.5
  1  2.5
  4  2.5
  2  0.0
  3  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  6  3.8
  2  0.1
  5  0.1
  1 77.2
  7  2.5
  1  2.5
  4  2.5
  2  0.0
  3  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  1  3.9
  4  0.1
  2  0.1
  4 76.3
  4  2.5
  5  2.5
  2  2.5
  6  0.0
  0  0.0
  7  0.0
  3  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  1  3.9
  5  0.1
  2  0.1
  4 76.7
  4  2.4
  5  2.5
  2  2.4
  6  0.0
  0  0.0
  7  0.0
  3  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  2  4.0
  0  0.1
  5  0.1
  4 76.5
  0  2.5
  3  2.5
  5  2.5
  4  0.0
  6  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  6  4.0
  0  0.1
  5  0.1
  4 76.8
  1  2.5
  2  2.5
  5  2.5
  0  0.0
  2  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  0  4.1
  4  0.1
  2  0.1
  4 76.4
  2  2.5
  3  2.5
  5  2.5
  7  0.0
  6  0.0
  4  0.0
  5  0.0
  2  0.0
  3  0.0
  5  0.0
  5  0.0
  2  0.0
  4  0.0
  4  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  4  4.2
  7  0.1
  3  0.1
  5 76.1
  0  2.6
  3  2.6
  5  2.6
%CPU     %MEM    
 108  1.0
PSR %CPU
  4  4.4
  2  0.1
  7  0.1
  5 75.2
  6  2.6
  3  2.6
  0  2.6
  1  0.0
  5  0.0
  7  0.0
  2  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  0  4.5
  3  0.1
  4  0.1
  6 75.1
  4  2.6
  2  2.6
  3  2.6
  7  0.0
  6  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  0  4.4
  3  0.1
  4  0.1
  6 75.4
  4  2.6
  2  2.6
  3  2.6
  7  0.0
  6  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  1  4.4
  3  0.1
  4  0.1
  6 75.6
  6  2.6
  3  2.6
  0  2.6
%CPU     %MEM    
 108  0.9
PSR %CPU
  6  4.5
  3  0.1
  5  0.1
  7 75.6
  1  2.6
  7  2.6
  0  2.6
  4  0.0
  3  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 109  0.9
PSR %CPU
  6  4.5
  3  0.1
  5  0.1
  7 75.9
  1  2.6
  7  2.6
  0  2.6
  4  0.0
  3  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  2  4.5
  4  0.1
  6  0.1
  7 75.1
  7  2.6
  1  2.6
  4  2.6
  0  0.0
  5  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  2  4.5
  4  0.1
  6  0.1
  7 75.5
  7  2.6
  1  2.6
  4  2.6
  0  0.0
  5  0.0
  6  0.0
  3  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  3  4.6
  5  0.1
  2  0.1
  4 75.3
  4  2.6
  7  2.6
  6  2.6
  1  0.0
  2  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  3  4.5
  5  0.1
  2  0.1
  4 75.6
  4  2.6
  7  2.6
  6  2.6
  1  0.0
  2  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  3  4.5
  5  0.1
  3  0.1
  4 76.0
  4  2.5
  7  2.6
  6  2.6
  1  0.0
  2  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 108  0.9
PSR %CPU
  3  4.5
  5  0.1
  3  0.1
  4 76.3
  4  2.5
  7  2.5
  6  2.5
  1  0.0
  2  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  1  4.5
  1  0.1
  3  0.1
  4 75.5
  2  2.5
  0  2.6
  7  2.5
  4  0.0
  6  0.0
  3  0.0
  5  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  7  4.6
  6  0.1
  4  0.1
  5 75.4
  1  2.6
  3  2.6
  2  2.6
  0  0.0
  6  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  7  4.6
  6  0.1
  4  0.1
  5 75.6
  2  2.5
  0  2.6
  5  2.6
  4  0.0
  6  0.0
  3  0.0
  1  0.0
  6  0.0
  1  0.0
  0  0.0
  2  0.0
  5  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  1  4.7
  2  0.1
  4  0.1
  5 75.6
  3  2.6
  0  2.6
  6  2.6
  5  0.0
  2  0.0
  4  0.0
  7  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  4  4.8
  2  0.1
  1  0.1
  5 75.6
  5  2.6
  2  2.6
  7  2.6
  6  0.0
  1  0.0
  3  0.0
  0  0.0
  3  0.0
  2  0.0
  5  0.0
  7  0.0
  0  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  2  4.7
  3  0.1
  1  0.1
  5 75.2
  6  2.6
  3  2.6
  4  2.6
  5  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  2  4.7
  3  0.1
  1  0.1
  5 75.5
  6  2.5
  3  2.6
  4  2.5
  5  0.0
  1  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  7  4.9
  1  0.1
  2  0.1
  5 75.2
  6  2.6
  1  2.6
  5  2.6
%CPU     %MEM    
 108  1.0
PSR %CPU
  6  5.1
  2  0.1
  2  0.1
  5 74.6
  0  2.6
  1  2.7
  5  2.6
%CPU     %MEM    
 109  1.0
PSR %CPU
  0  5.2
  6  0.1
  4  0.1
  5 74.3
  2  2.7
  3  2.7
  6  2.7
%CPU     %MEM    
 109  1.0
PSR %CPU
  7  5.4
  6  0.1
  6  0.1
  5 74.0
  4  2.7
  5  2.7
  2  2.7
  0  0.0
  1  0.0
  6  0.0
  3  0.0
  4  0.0
  5  0.0
  0  0.0
  2  0.0
  3  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  0  5.4
  7  0.1
  7  0.1
  6 73.6
  6  2.7
  5  2.7
  7  2.7
  1  0.0
  2  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  0  5.3
  7  0.1
  7  0.1
  6 73.9
  6  2.7
  5  2.7
  7  2.7
  1  0.0
  2  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 109  1.0
PSR %CPU
  4  5.4
  0  0.1
  3  0.1
  6 73.8
  5  2.7
  6  2.7
  7  2.7
  0  0.0
  2  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 109  1.0
PSR %CPU
  4  5.4
  1  0.1
  3  0.1
  6 74.0
  6  2.7
  2  2.7
  3  2.7
%CPU     %MEM    
 109  1.0
PSR %CPU
  7  5.5
  2  0.1
  4  0.1
  1 74.0
  6  2.7
  3  2.7
  4  2.7
  0  0.0
  1  0.0
  2  0.0
  5  0.0
%CPU     %MEM    
 109  1.0
PSR %CPU
  7  5.6
  2  0.1
  2  0.1
  1 73.9
  5  2.7
  4  2.7
  6  2.7
  1  0.0
  2  0.0
  0  0.0
  3  0.0
  4  0.0
  6  0.0
  5  0.0
  2  0.0
  3  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  0  5.5
  2  0.1
  2  0.1
  1 73.6
  5  2.7
  7  2.7
  6  2.7
  3  0.0
  2  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 108  1.0
PSR %CPU
  0  5.5
  2  0.1
  3  0.1
  1 73.9
  5  2.7
  7  2.7
  6  2.7
  3  0.0
  2  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 109  1.0
PSR %CPU
  2  5.6
  2  0.1
  3  0.1
  1 73.8
  4  2.7
  6  2.7
  5  2.7
  3  0.0
  1  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 109  1.0
PSR %CPU
  2  5.6
  2  0.1
  3  0.1
  1 74.1
  4  2.7
  6  2.7
  5  2.7
  3  0.0
  1  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 109  1.0
PSR %CPU
  2  5.6
  3  0.1
  3  0.1
  1 74.1
  7  2.7
