%CPU     %MEM    
  2  0.0
  1  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  1 11.3
  0  0.4
  7  0.3
  2 44.9
  7  9.5
  4  9.5
  0  9.5
  3  0.0
  2  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  5 11.2
  3  0.3
  0  0.3
  2 44.7
  2  9.4
  1  9.4
  0  9.4
  6  0.0
  7  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  5 11.1
  3  0.3
  3  0.3
  2 45.4
  4  9.3
  2  9.3
  3  9.3
  7  0.0
  1  0.0
  6  0.0
  2  0.0
  3  0.0
  4  0.0
  3  0.0
  2  0.0
  5  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  0 11.3
  4  0.3
  4  0.2
  3 45.3
  7  9.4
  5  9.4
  6  9.4
%CPU     %MEM    
 126  0.9
PSR %CPU
  4 11.4
  0  0.3
  1  0.3
  3 45.5
  2  9.4
  5  9.4
  7  9.4
  3  0.0
  0  0.0
  1  0.0
  6  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  0 11.4
  1  0.3
  0  0.3
  3 45.9
  5  9.4
  7  9.4
  3  9.4
  2  0.0
  4  0.0
  1  0.0
  6  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  7 11.4
  4  0.3
  1  0.2
  3 46.2
  1  9.4
  4  9.4
  2  9.4
  5  0.0
  6  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  7 11.3
  6  0.3
  1  0.2
  3 45.8
  4  9.3
  5  9.3
  1  9.3
  0  0.0
  6  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  4 11.3
  0  0.3
  1  0.2
  3 46.1
  3  9.3
  0  9.3
  6  9.3
  5  0.0
  2  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  4 11.2
  0  0.3
  1  0.2
  3 46.9
  3  9.2
  0  9.2
  6  9.2
  5  0.0
  2  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  0 11.2
  6  0.3
  1  0.2
  3 47.2
  6  9.1
  3  9.2
  3  9.2
  7  0.0
  2  0.0
  4  0.0
  1  0.0
  1  0.0
  3  0.0
  4  0.0
  6  0.0
  3  0.0
  1  0.0
  6  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  6 11.5
  2  0.3
  3  0.3
  3 46.8
  3  9.3
  5  9.3
  0  9.3
  4  0.0
  7  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  4 11.6
  3  0.3
  1  0.2
  5 46.7
  1  9.3
  3  9.3
  7  9.3
%CPU     %MEM    
 125  0.9
PSR %CPU
  0 11.7
  3  0.3
  2  0.3
  5 45.8
  6  9.3
  3  9.3
  1  9.3
%CPU     %MEM    
 125  0.9
PSR %CPU
  0 11.8
  3  0.3
  6  0.2
  5 45.6
  5  9.4
  7  9.4
  4  9.4
%CPU     %MEM    
 125  0.9
PSR %CPU
  7 11.8
  3  0.3
  6  0.3
  5 46.0
  1  9.3
  3  9.3
  2  9.4
  4  0.0
  5  0.0
  6  0.0
  0  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  7 11.7
  3  0.3
  6  0.3
  5 46.8
  1  9.2
  3  9.2
  2  9.3
  4  0.0
  5  0.0
  6  0.0
  0  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  4 11.7
  4  0.3
  7  0.2
  5 47.0
  7  9.2
  6  9.2
  5  9.2
  1  0.0
  0  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  6 11.6
  6  0.3
  7  0.2
  5 47.0
  3  9.1
  5  9.1
  2  9.1
  0  0.0
  7  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  0 11.6
  4  0.3
  1  0.2
  5 47.1
  4  9.1
  6  9.1
  7  9.1
  3  0.0
  2  0.0
  1  0.0
  5  0.0
%CPU     %MEM    
 125  0.9
PSR %CPU
  1 11.8
  4  0.3
  6  0.2
  6 46.9
  0  9.1
  4  9.1
  7  9.1
%CPU     %MEM    
 126  0.9
PSR %CPU
  4 12.0
  4  0.3
  5  0.2
  2 46.4
  7  9.2
  2  9.3
  3  9.2
%CPU     %MEM    
 126  0.9
PSR %CPU
  0 12.2
  7  0.3
  6  0.3
  2 46.1
  7  9.3
  1  9.3
  6  9.3
  5  0.0
  3  0.0
  4  0.0
  5  0.0
  4  0.0
  5  0.0
  6  0.0
  7  0.0
  5  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  4 12.3
  7  0.3
  7  0.2
  3 46.1
  2  9.3
  1  9.4
  5  9.3
%CPU     %MEM    
 125  0.9
PSR %CPU
  6 12.5
  1  0.3
  7  0.3
  0 45.2
  2  9.3
  1  9.4
  5  9.3
  2  0.0
  4  0.0
  0  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  6 12.7
  4  0.3
  0  0.3
  3 45.0
  4  9.4
  7  9.4
  5  9.4
  3  0.0
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  3 12.6
  6  0.3
  1  0.3
  1 45.5
  7  9.4
  6  9.4
  4  9.4
  0  0.0
  1  0.0
  2  0.0
  7  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  7 12.8
  0  0.3
  1  0.3
  2 45.1
  6  9.5
  4  9.5
  1  9.4
  7  0.0
  5  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  5 12.9
  2  0.3
  0  0.3
  2 45.3
  1  9.5
  6  9.5
  2  9.4
  1  0.0
  4  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 127  1.0
PSR %CPU
  2 13.1
  0  0.3
  1  0.3
  3 45.0
  1  9.6
  6  9.6
  3  9.5
  5  0.0
  0  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 126  0.9
PSR %CPU
  5 13.2
  0  0.3
  2  0.3
  4 44.4
  3  9.5
  1  9.5
  4  9.5
  0  0.0
  7  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 127  0.9
PSR %CPU
  1 13.5
  4  0.3
  6  0.2
  4 44.0
  2  9.6
  3  9.6
  6  9.6
  5  0.0
  4  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 127  1.0
PSR %CPU
  2 13.8
  4  0.3
  2  0.3
  4 43.7
  0  9.8
  5  9.8
  7  9.7
%CPU     %MEM    
 128  1.0
PSR %CPU
  5 14.1
  7  0.3
  1  0.3
  4 43.3
  0  9.9
  2  9.9
  7  9.8
  1  0.0
  1  0.0
  3  0.0
  4  0.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  4 14.3
  3  0.3
  1  0.3
  1 43.0
  5 10.0
  0 10.0
  0  9.9
  1  0.0
  3  0.0
  7  0.0
  2  0.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  0 14.4
  4  0.3
  2  0.3
  2 42.5
  1  9.9
  3  9.9
  7  9.9
%CPU     %MEM    
 128  1.0
PSR %CPU
  5 14.6
  7  0.3
  4  0.3
  3 42.4
  3 10.0
  6 10.0
  1  9.9
  2  0.0
  4  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 128  1.0
PSR %CPU
  2 14.5
  1  0.3
  5  0.3
  3 42.9
  0  9.9
  6  9.9
  3  9.9
%CPU     %MEM    
 129  1.0
PSR %CPU
  7 14.7
  5  0.3
  3  0.3
  3 43.0
  1 10.0
  4 10.0
  3  9.9
  6  0.0
  3  0.0
  5  0.0
  2  0.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  7 14.7
  7  0.3
  4  0.3
  6 43.1
  0 10.0
  6 10.0
  3  9.9
  5  0.0
  1  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  3 14.8
  4  0.3
  4  0.3
  1 43.2
  4 10.0
  5 10.0
  1  9.9
%CPU     %MEM    
 128  1.0
PSR %CPU
  6 14.7
  4  0.3
  4  0.3
  1 43.2
  7  9.8
  5  9.8
  0  9.8
  2  0.0
  3  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 128  1.0
PSR %CPU
  2 14.7
  7  0.3
  4  0.3
  3 43.4
  7  9.8
  6  9.8
  4  9.8
%CPU     %MEM    
 128  1.0
PSR %CPU
  3 14.7
  7  0.3
  0  0.3
  3 43.6
  4  9.8
  7  9.8
  0  9.7
  5  0.0
  7  0.0
  1  0.0
  6  0.0
%CPU     %MEM    
 128  1.0
PSR %CPU
  6 14.7
  1  0.3
  7  0.3
  4 43.8
  5  9.8
  7  9.8
  1  9.7
%CPU     %MEM    
 128  1.0
PSR %CPU
  0 14.8
  3  0.3
  7  0.3
  4 43.9
  7  9.8
  2  9.8
  1  9.7
  4  0.0
  4  0.0
  3  0.0
  6  0.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  6 15.1
  3  0.3
  7  0.3
  5 43.6
  5  9.9
  7  9.9
  3  9.8
%CPU     %MEM    
 128  1.0
PSR %CPU
  4 15.2
  3  0.3
  7  0.3
  5 42.9
  0  9.9
  3  9.8
  1  9.8
  6  0.0
  2  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 128  1.0
PSR %CPU
  5 15.2
  3  0.3
  7  0.3
  6 43.1
  3  9.9
  6  9.8
  2  9.8
%CPU     %MEM    
 129  1.0
PSR %CPU
  2 15.4
  7  0.3
  2  0.3
  0 42.8
  0  9.9
  5  9.9
  6  9.8
  7  0.0
  6  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  6 15.4
  7  0.3
  3  0.3
  0 43.1
  2  9.9
  3  9.9
  5  9.8
  0  0.0
  7  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  3 15.5
  7  0.3
  4  0.3
  0 43.2
  5  9.9
  6  9.8
  0  9.8
  4  0.0
  1  0.0
  7  0.0
  6  0.0
  0  0.0
  6  0.0
  7  0.0
  5  0.0
  6  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  7 15.7
  5  0.3
  4  0.3
  0 42.9
  6  9.9
  0  9.9
  5  9.8
  6  0.0
  1  0.0
  4  0.0
  2  0.0
%CPU     %MEM    
 128  1.0
PSR %CPU
  3 15.8
  1  0.3
  5  0.3
  2 42.3
  4  9.9
  2  9.9
  1  9.8
%CPU     %MEM    
 129  1.0
PSR %CPU
  7 16.0
  3  0.3
  5  0.3
  3 42.0
  1 10.0
  2  9.9
  4  9.9
%CPU     %MEM    
 129  1.0
PSR %CPU
  3 16.2
  6  0.3
  7  0.3
  0 41.7
  7 10.0
  2 10.0
  4  9.9
%CPU     %MEM    
 129  1.0
PSR %CPU
  2 16.4
  3  0.3
  4  0.3
  3 41.4
  4 10.0
  1 10.0
  6 10.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  2 16.7
  6  0.3
  5  0.3
  5 41.2
  0 10.1
  5 10.1
  1 10.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  1 16.8
  7  0.3
  6  0.3
  6 40.6
  4 10.1
  7 10.1
  7 10.0
  3  0.0
  0  0.0
  5  0.0
  6  0.0
  1  0.0
  4  0.0
  6  0.0
  7  0.0
  4  0.0
  6  0.0
  6  0.0
%CPU     %MEM    
 129  1.0
PSR %CPU
  1 17.0
  7  0.3
  2  0.3
  6 40.3
  2 10.2
  7 10.1
  0 10.1
%CPU     %MEM    
 130  1.0
PSR %CPU
  2 17.3
  5  0.3
  5  0.3
  1 40.1
  7 10.2
  4 10.2
  5 10.1
%CPU     %MEM    
 130  1.0
PSR %CPU
  7 17.5
  0  0.3
  6  0.3
  3 39.8
  3 10.3
  4 10.3
  6 10.2
  1  0.0
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  1 17.7
  5  0.3
  0  0.3
  1 39.6
  6 10.3
  4 10.3
  2 10.2
  2  0.0
  3  0.0
  5  0.0
  7  0.0
%CPU     %MEM    
 131  1.0
PSR %CPU
  7 18.0
  0  0.3
  1  0.3
  2 39.3
  6 10.4
  1 10.4
  4 10.3
%CPU     %MEM    
 130  1.0
PSR %CPU
  5 18.1
  1  0.3
  4  0.3
  3 38.9
  7 10.4
  0 10.3
  2 10.3
  3  0.0
  4  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  0 18.1
  2  0.3
  5  0.3
  4 39.0
  2 10.3
  6 10.3
  7 10.3
  4  0.0
  1  0.0
  4  0.0
  3  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  3 18.2
  5  0.3
  3  0.3
  1 39.0
  6 10.4
  7 10.3
  5 10.3
  1  0.0
  0  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  1 18.2
  5  0.3
  3  0.3
  2 39.4
  3 10.3
  6 10.3
  0 10.2
  7  0.0
  2  0.0
  4  0.0
  5  0.0
%CPU     %MEM    
 131  1.0
PSR %CPU
  1 18.2
  7  0.3
  1  0.3
  2 39.6
  2 10.3
  7 10.3
  4 10.2
  0  0.0
  3  0.0
  5  0.0
  6  0.0
%CPU     %MEM    
 131  1.0
PSR %CPU
  5 18.2
  7  0.3
  1  0.3
  2 39.9
  7 10.3
  0 10.3
  3 10.2
  6  0.0
  4  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  5 18.0
  7  0.3
  1  0.3
  2 40.1
  7 10.1
  0 10.1
  3 10.1
  6  0.0
  4  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  5 18.0
  1  0.3
  3  0.3
  2 40.2
  0 10.1
  2 10.1
  4 10.1
%CPU     %MEM    
 130  1.0
PSR %CPU
  2 18.0
  2  0.3
  4  0.3
  3 40.5
  3 10.1
  5 10.1
  0 10.0
  4  0.0
  1  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  0 18.1
  2  0.3
  4  0.3
  3 40.6
  5 10.1
  7 10.1
  6 10.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  3 18.3
  6  0.3
  0  0.3
  4 40.4
  7 10.2
  4 10.1
  5 10.1
%CPU     %MEM    
 130  1.0
PSR %CPU
  4 18.4
  6  0.3
  2  0.3
  5 39.9
  2 10.1
  3 10.1
  7 10.1
  6  0.0
  1  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  7 18.4
  1  0.3
  0  0.3
  6 40.2
  3 10.1
  5 10.1
  2 10.0
  0  0.0
  1  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  7 18.3
  1  0.3
  0  0.3
  6 40.7
  3 10.1
  5 10.0
  2 10.0
  0  0.0
  1  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  5 18.3
  1  0.3
  0  0.3
  6 40.9
  0 10.0
  6 10.0
  7  9.9
  2  0.0
  4  0.0
  1  0.0
  6  0.0
  0  0.0
  7  0.0
  4  0.0
  6  0.0
  5  0.0
  0  0.0
  5  0.0
%CPU     %MEM    
 130  1.0
PSR %CPU
  0 18.5
  5  0.3
