%CPU     %MEM    
  2  0.0
  6  0.1
  5 85.8
  0  1.6
  4  1.6
  3  1.6
  7  0.0
  5  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  1  2.1
  2  0.0
  6  0.1
  5 86.3
  0  1.5
  4  1.6
  3  1.5
  7  0.0
  5  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  2  2.2
  6  0.0
  6  0.1
  5 86.3
  6  1.6
  4  1.6
  3  1.6
  1  0.0
  5  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  2.2
  6  0.0
  7  0.1
  5 86.4
  7  1.6
  5  1.6
  1  1.6
  2  0.0
  2  0.0
  4  0.0
  0  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  6  2.2
  6  0.0
  7  0.1
  5 86.8
  7  1.6
  5  1.6
  1  1.6
  2  0.0
  2  0.0
  4  0.0
  0  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  3  2.3
  2  0.1
  7  0.1
  5 86.6
  0  1.6
  5  1.6
  6  1.6
  4  0.0
  2  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  3  2.2
  2  0.1
  7  0.1
  5 85.9
  0  1.6
  5  1.6
  6  1.6
  4  0.0
  2  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  3  2.2
  3  0.1
  7  0.1
  5 86.3
  0  1.5
  5  1.6
  6  1.5
  4  0.0
  2  0.0
  1  0.0
  7  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  7  2.2
  3  0.1
  7  0.1
  5 86.5
  0  1.6
  4  1.6
  1  1.6
  3  0.0
  5  0.0
  0  0.0
  6  0.0
  4  0.0
  1  0.0
  6  0.0
  6  0.0
  4  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  3  2.2
  3  0.0
  7  0.1
  5 86.7
  6  1.6
  4  1.6
  1  1.6
  5  0.0
  0  0.0
  7  0.0
  2  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  5  2.3
  3  0.0
  0  0.1
  1 86.8
  3  1.6
  6  1.6
  4  1.6
  0  0.0
  2  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 107  0.8
PSR %CPU
  5  2.2
  3  0.0
  0  0.1
  2 87.1
  3  1.6
  6  1.6
  4  1.6
  0  0.0
  2  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  5  2.2
  3  0.0
  0  0.1
  2 86.5
  3  1.5
  6  1.5
  4  1.5
  0  0.0
  2  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  5  2.1
  3  0.0
  0  0.1
  2 86.8
  3  1.5
  6  1.5
  4  1.5
  0  0.0
  2  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  2.2
  1  0.1
  3  0.1
  2 86.8
  4  1.5
  3  1.5
  2  1.5
  7  0.0
  1  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  2.2
  3  0.1
  3  0.1
  2 87.2
  4  1.5
  3  1.5
  2  1.5
  7  0.0
  1  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  2.1
  3  0.1
  3  0.1
  2 87.5
  4  1.5
  3  1.5
  2  1.5
  7  0.0
  1  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  1  2.2
  5  0.0
  5  0.1
  2 86.6
  6  1.5
  0  1.5
  4  1.5
  2  0.0
  7  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  1  2.2
  5  0.0
  0  0.1
  2 86.9
  6  1.5
  0  1.5
  4  1.5
  2  0.0
  7  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  4  2.3
  7  0.0
  5  0.1
  3 86.5
  6  1.6
  1  1.6
  0  1.6
  2  0.0
  3  0.0
  5  0.0
  7  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  4  2.3
  0  0.1
  5  0.1
  3 86.8
  6  1.6
  1  1.6
  0  1.6
  2  0.0
  3  0.0
  5  0.0
  7  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  1  2.3
  0  0.1
  1  0.1
  3 86.8
  3  1.6
  5  1.6
  2  1.6
  7  0.0
  6  0.0
  0  0.0
  4  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  1  2.3
  0  0.1
  1  0.1
  3 87.1
  3  1.6
  5  1.6
  2  1.6
  7  0.0
  6  0.0
  0  0.0
  4  0.0
%CPU     %MEM    
 105  0.8
PSR %CPU
  1  2.2
  0  0.1
  1  0.1
  3 86.5
  3  1.5
  5  1.5
  2  1.5
  7  0.0
  6  0.0
  0  0.0
  4  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  1  2.2
  0  0.1
  1  0.1
  3 86.9
  3  1.5
  5  1.5
  2  1.5
  7  0.0
  6  0.0
  0  0.0
  4  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  1  2.2
  1  0.1
  1  0.1
  3 87.2
  3  1.5
  5  1.5
  2  1.5
  7  0.0
  6  0.0
  0  0.0
  4  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  3  2.2
  1  0.0
  1  0.1
  4 87.2
  0  1.5
  5  1.5
  2  1.5
  4  0.0
  1  0.0
  6  0.0
  7  0.0
%CPU     %MEM    
 106  0.8
PSR %CPU
  6  2.3
  2  0.0
  4  0.1
  4 87.1
  0  1.5
  3  1.5
  1  1.5
  7  0.0
  5  0.0
  4  0.0
  2  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.3
  2  0.0
  1  0.1
  4 87.1
  5  1.6
  7  1.6
  0  1.6
  1  0.0
  3  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.3
  2  0.0
  1  0.1
  4 86.6
  5  1.5
  7  1.6
  0  1.5
  1  0.0
  3  0.0
  2  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  4  2.4
  3  0.1
  1  0.1
  5 86.5
  3  1.6
  6  1.6
  2  1.6
  1  0.0
  0  0.0
  7  0.0
  5  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  2  2.4
  3  0.1
  2  0.1
  5 86.6
  5  1.6
  6  1.6
  1  1.5
  3  0.0
  0  0.0
  4  0.0
  6  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  5  2.4
  4  0.1
  2  0.1
  6 86.7
  2  1.6
  0  1.6
  3  1.6
  7  0.0
  1  0.0
  6  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  4  2.5
  3  0.1
  2  0.1
  6 86.7
  2  1.6
  6  1.6
  7  1.6
  1  0.0
  3  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  4  2.4
  3  0.1
  2  0.1
  6 87.0
  2  1.6
  6  1.6
  7  1.6
  1  0.0
  3  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  7  2.5
  3  0.0
  5  0.1
  6 86.2
  1  1.6
  4  1.6
  2  1.6
  0  0.0
  3  0.0
  6  0.0
  5  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  7  2.5
  3  0.0
  5  0.1
  6 86.4
  1  1.6
  4  1.6
  2  1.6
  0  0.0
  3  0.0
  6  0.0
  5  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.6
  3  0.0
  5  0.1
  6 86.2
  3  1.6
  2  1.6
  2  1.6
  4  0.0
  7  0.0
  5  0.0
  0  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  7  2.7
  3  0.1
  1  0.1
  2 86.1
  5  1.6
  4  1.7
  3  1.6
  3  0.0
  0  0.0
  2  0.0
  6  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.7
  3  0.1
  5  0.1
  2 86.0
  4  1.7
  1  1.7
  5  1.7
  3  0.0
  2  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.7
  3  0.1
  7  0.1
  2 85.5
  4  1.6
  1  1.6
  5  1.6
  3  0.0
  2  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.7
  3  0.1
  7  0.1
  2 85.8
  4  1.6
  1  1.6
  5  1.6
  3  0.0
  2  0.0
  0  0.0
  7  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  0  2.7
  3  0.1
  4  0.1
  2 85.7
  5  1.7
  6  1.7
  3  1.6
%CPU     %MEM    
 106  0.9
PSR %CPU
  5  2.8
  3  0.1
  4  0.1
  2 85.7
  4  1.7
  3  1.7
  6  1.7
  0  0.0
  7  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  5  2.7
  3  0.1
  4  0.1
  2 86.0
  4  1.7
  3  1.7
  6  1.6
  0  0.0
  7  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  2  2.8
  5  0.1
  4  0.1
  3 86.0
  0  1.7
  5  1.7
  3  1.7
  1  0.0
  6  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  2  2.8
  5  0.1
  4  0.1
  3 85.6
  0  1.7
  5  1.7
  3  1.6
  1  0.0
  6  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  2  2.7
  5  0.1
  4  0.1
  3 85.8
  0  1.6
  5  1.6
  3  1.6
  1  0.0
  6  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  2  2.7
  5  0.1
  4  0.1
  3 86.0
  0  1.6
  5  1.6
  3  1.6
  1  0.0
  6  0.0
  4  0.0
  7  0.0
  4  0.0
  7  0.0
  5  0.0
  0  0.0
  3  0.0
  7  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.8
  6  0.1
  6  0.1
  3 86.0
  0  1.6
  7  1.6
  5  1.6
  4  0.0
  2  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.7
  6  0.1
  6  0.1
  3 86.2
  0  1.6
  7  1.6
  5  1.6
  4  0.0
  2  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.7
  6  0.1
  6  0.1
  3 86.4
  0  1.6
  7  1.6
  5  1.6
  4  0.0
  2  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  4  2.8
  6  0.1
  6  0.1
  3 85.5
  2  1.7
  5  1.7
  3  1.6
  1  0.0
  6  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  4  2.8
  6  0.1
  6  0.1
  3 85.7
  2  1.6
  5  1.6
  3  1.6
  1  0.0
  6  0.0
  7  0.0
  0  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  0  2.8
  6  0.1
  6  0.1
  3 85.9
  2  1.6
  1  1.6
  5  1.6
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.9
  7  0.1
  2  0.1
  3 85.9
  1  1.6
  7  1.6
  4  1.6
  3  0.0
  5  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  2.8
  7  0.1
  2  0.1
  3 86.2
  1  1.6
  7  1.6
  4  1.6
  3  0.0
  5  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  4  2.9
  0  0.1
  4  0.1
  5 85.5
  0  1.6
  6  1.6
  7  1.6
  5  0.0
  1  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  3.0
  1  0.1
  4  0.1
  5 85.1
  1  1.7
  3  1.7
  7  1.7
  0  0.0
  5  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  3  3.2
  1  0.1
  7  0.1
  5 84.7
  0  1.7
  7  1.7
  2  1.7
  4  0.0
  5  0.0
  6  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  3.2
  1  0.1
  0  0.1
  5 84.8
  5  1.7
  3  1.7
  4  1.7
  0  0.0
  1  0.0
  2  0.0
  3  0.0
  5  0.0
  4  0.0
  1  0.0
  3  0.0
  4  0.0
  5  0.0
  3  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  3.2
  1  0.1
  7  0.1
  5 84.9
  5  1.7
  1  1.7
  4  1.7
  7  0.0
  0  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  6  3.2
  1  0.1
  7  0.1
  5 85.1
  5  1.7
  1  1.7
  4  1.7
  7  0.0
  0  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  5  3.2
  4  0.1
  0  0.1
  7 84.5
  4  1.7
  1  1.7
  6  1.7
  7  0.0
  0  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  5  3.2
  4  0.1
  0  0.1
  7 84.7
  4  1.7
  1  1.7
  6  1.7
  7  0.0
  0  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  7  3.3
  1  0.1
  1  0.1
  0 84.7
  3  1.7
  5  1.7
  2  1.7
  6  0.0
  0  0.0
  1  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  1  3.3
  2  0.1
  2  0.1
  0 84.7
  3  1.7
  0  1.7
  6  1.7
  7  0.0
  4  0.0
  4  0.0
  2  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  4  3.3
  2  0.1
  3  0.1
  0 84.8
  6  1.7
  3  1.7
  7  1.7
  2  0.0
  5  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  1  3.4
  3  0.1
  3  0.1
  2 84.8
  5  1.8
  0  1.8
  3  1.7
  6  0.0
  2  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  1  3.3
  4  0.1
  3  0.1
  2 84.5
  5  1.7
  0  1.7
  3  1.7
  6  0.0
  2  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  1  3.3
  4  0.1
  3  0.1
  2 84.7
  5  1.7
  0  1.7
  3  1.7
  6  0.0
  2  0.0
  7  0.0
  4  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  1  3.3
  4  0.1
  3  0.1
  2 84.8
  4  1.7
  2  1.7
  3  1.7
  0  0.0
  6  0.0
  7  0.0
  6  0.0
  3  0.0
  6  0.0
  4  0.0
  5  0.0
  2  0.0
  6  0.0
  2  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  7  3.3
  4  0.1
  3  0.1
  2 84.8
  4  1.7
  2  1.7
  6  1.7
  5  0.0
  0  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  7  3.3
  4  0.1
  3  0.1
  2 85.0
  4  1.7
  2  1.7
  6  1.7
  5  0.0
  0  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
 106  0.9
PSR %CPU
  7  3.3
  4  0.1
