%CPU     %MEM    
  0  0.0
%CPU     %MEM    
99.5  0.2
PSR %CPU
  2  1.7
  2  0.0
  2  0.0
  3 67.3
  3  0.2
  0  0.1
  0  0.1
%CPU     %MEM    
99.8  0.2
PSR %CPU
  2  1.7
  2  0.0
  2  0.0
  3 66.5
  3  0.2
  0  0.2
  0  0.1
  0  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
97.7  0.2
PSR %CPU
  2  1.7
  2  0.0
  2  0.0
  3 64.9
  3  0.2
  0  0.2
  0  0.1
%CPU     %MEM    
98.2  0.2
PSR %CPU
  2  1.6
  2  0.0
  2  0.0
  3 65.5
  3  0.2
  0  0.2
  0  0.1
  1  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
98.5  0.2
PSR %CPU
  2  1.6
  2  0.0
  2  0.0
  3 64.7
  1  0.2
  0  0.2
  1  0.1
%CPU     %MEM    
98.9  0.2
PSR %CPU
  2  1.6
  2  0.0
  2  0.0
  3 65.7
  1  0.2
  0  0.2
  1  0.1
%CPU     %MEM    
99.1  0.2
PSR %CPU
  2  1.6
  2  0.0
  2  0.0
  3 65.2
  1  0.2
  0  0.2
  1  0.1
  0  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
99.4  0.2
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  3 65.3
  1  0.2
  0  0.2
  1  0.2
%CPU     %MEM    
97.6  0.2
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  3 63.0
  1  0.2
  0  0.2
  1  0.1
  3  0.0
  1  0.0
  0 95.0
%CPU     %MEM    
97.9  0.2
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  3 61.9
  1  0.2
  0  0.2
  0  0.2
  3  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
98.2  0.2
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  3 60.8
  1  0.2
  0  0.2
  0  0.2
  0  0.0
  1  0.0
  3 78.0
%CPU     %MEM    
98.5  0.2
PSR %CPU
  2  1.4
  2  0.0
  2  0.0
  3 59.8
  1  0.2
  0  0.2
  0  0.2
  0  0.0
  1  0.0
  3 97.5
%CPU     %MEM    
98.8  0.2
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  3 58.8
  1  0.2
  2  0.2
  0  0.2
  0  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
97.5  0.2
PSR %CPU
  2  1.4
  2  0.0
  2  0.0
  3 56.9
  1  0.2
  2  0.2
  0  0.2
  0  0.0
  3  0.0
  0 75.5
%CPU     %MEM    
97.7  0.2
PSR %CPU
  2  1.4
  1  0.0
  2  0.0
  0 56.0
  1  0.2
  3  0.2
  0  0.2
  3  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
98.0  0.2
PSR %CPU
  2  1.4
  1  0.0
  2  0.0
  0 55.1
  1  0.2
  3  0.2
  0  0.2
  3  0.0
  2  0.0
  1  122
%CPU     %MEM    
98.1  0.2
PSR %CPU
  2  1.4
  1  0.0
  2  0.0
  0 54.3
  1  0.3
  3  0.2
  0  0.2
  3  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
98.4  0.2
PSR %CPU
  2  1.4
  1  0.0
  2  0.0
  0 53.5
  1  0.3
  3  0.2
  0  0.2
%CPU     %MEM    
98.6  0.2
PSR %CPU
  1  1.4
  1  0.0
  2  0.0
  0 52.7
  1  0.3
  3  0.2
  0  0.2
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
97.4  0.2
PSR %CPU
  1  1.4
  1  0.0
  2  0.0
  0 51.1
  1  0.3
  3  0.2
  0  0.2
  1  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
97.7  0.2
PSR %CPU
  0  1.4
  1  0.0
  2  0.0
  0 50.4
  1  0.3
  1  0.3
  3  0.2
  1  0.0
  2  0.0
  2 50.0
%CPU     %MEM    
98.0  0.3
PSR %CPU
  0  1.4
  1  0.0
  1  0.0
  0 49.7
  1  0.3
  1  0.3
  3  0.2
  1  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
98.2  0.3
PSR %CPU
  0  1.4
  1  0.0
  1  0.0
  0 49.0
  2  0.3
  3  0.3
  1  0.2
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
98.5  0.3
PSR %CPU
  0  1.3
  1  0.0
  1  0.0
  0 48.4
  2  0.3
  3  0.3
  1  0.2
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
97.4  0.3
PSR %CPU
  0  1.3
  1  0.0
  1  0.0
  0 47.1
  2  0.3
  3  0.3
  1  0.2
  1 38.5
  2  0.0
  3 28.0
%CPU     %MEM    
97.6  0.3
PSR %CPU
  0  1.3
  1  0.0
  1  0.0
  0 46.5
  2  0.3
  3  0.3
  1  0.2
  3  0.0
  3  0.0
  1 25.0
%CPU     %MEM    
97.9  0.3
PSR %CPU
  0  1.3
  1  0.0
  1  0.0
  0 45.8
  2  0.3
  3  0.3
  1  0.2
  3  0.0
  3  0.0
  1 71.0
%CPU     %MEM    
98.1  0.3
PSR %CPU
  3  1.3
  1  0.0
  1  0.0
  0 45.3
  2  0.3
  3  0.3
  1  0.2
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
98.3  0.3
PSR %CPU
  3  1.3
  3  0.0
  1  0.0
  0 44.7
  2  0.3
  3  0.3
  1  0.2
  1  0.0
  0  0.0
  2  119
%CPU     %MEM    
98.5  0.3
PSR %CPU
  3  1.3
  1  0.0
  0  0.0
  0 44.1
  2  0.3
  1  0.3
  1  0.2
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
97.5  0.3
PSR %CPU
  2  1.3
  1  0.0
  0  0.0
  1 43.1
  3  0.3
  0  0.3
  1  0.2
  2  0.0
  0  0.0
  3  104
%CPU     %MEM    
97.6  0.3
PSR %CPU
  2  1.3
  1  0.0
  0  0.0
  1 42.5
  3  0.3
  0  0.3
  1  0.2
  0  0.0
  0  0.0
  0 51.0
%CPU     %MEM    
97.8  0.3
PSR %CPU
  2  1.3
  1  0.0
  1  0.0
  0 42.0
  3  0.3
  0  0.3
  1  0.2
  3  0.0
  2  0.0
  3 92.0
%CPU     %MEM    
98.1  0.3
PSR %CPU
  2  1.3
  3  0.0
  1  0.0
  0 41.5
  3  0.3
  0  0.3
  1  0.2
%CPU     %MEM    
98.2  0.3
PSR %CPU
  2  1.3
  3  0.0
  1  0.0
  2 41.1
  3  0.3
  0  0.3
  1  0.3
  3  0.0
  3  0.0
  1  106
%CPU     %MEM    
98.4  0.3
PSR %CPU
  2  1.3
  3  0.0
  1  0.0
  2 40.9
  3  0.3
  0  0.3
  1  0.3
%CPU     %MEM    
97.5  0.3
PSR %CPU
  2  1.3
  3  0.0
  1  0.0
  2 41.3
  3  0.3
  0  0.3
  1  0.3
%CPU     %MEM    
97.7  0.3
PSR %CPU
  2  1.3
  3  0.0
  1  0.0
  2 42.1
  3  0.3
  0  0.3
  1  0.3
%CPU     %MEM    
97.9  0.3
PSR %CPU
  2  1.2
  3  0.0
  1  0.0
  2 42.9
  3  0.3
  0  0.3
  1  0.2
%CPU     %MEM    
98.1  0.3
PSR %CPU
  2  1.2
  3  0.0
  1  0.0
  2 43.8
  3  0.3
  0  0.3
  1  0.2
%CPU     %MEM    
98.4  0.3
PSR %CPU
  2  1.3
  3  0.0
  1  0.0
  2 43.6
  3  0.3
  0  0.3
  1  0.2
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
97.5  0.3
PSR %CPU
  2  1.3
  3  0.0
  1  0.0
  2 42.7
  3  0.3
  0  0.3
  1  0.2
  3  0.0
  0  0.0
  3 20.0
%CPU     %MEM    
97.7  0.3
PSR %CPU
  1  1.3
  3  0.0
  1  0.0
  2 42.9
  3  0.3
  0  0.3
  1  0.3
%CPU     %MEM    
97.9  0.3
PSR %CPU
  1  1.3
  3  0.0
  1  0.0
  2 43.7
  3  0.3
  0  0.3
  1  0.2
%CPU     %MEM    
98.1  0.3
PSR %CPU
  1  1.2
  3  0.0
  1  0.0
  2 44.5
  3  0.3
  0  0.3
  1  0.2
%CPU     %MEM    
98.3  0.3
PSR %CPU
  1  1.2
  3  0.0
  1  0.0
  2 45.2
  3  0.3
  0  0.3
  1  0.2
%CPU     %MEM    
98.5  0.3
PSR %CPU
  1  1.2
  3  0.0
  1  0.0
  2 45.9
  3  0.3
  0  0.3
  1  0.2
%CPU     %MEM    
97.7  0.3
PSR %CPU
  1  1.2
  3  0.0
  1  0.0
  2 46.2
  3  0.3
  0  0.2
  1  0.2
%CPU     %MEM    
97.9  0.3
PSR %CPU
  1  1.2
  3  0.0
  1  0.0
  2 46.9
  3  0.3
  0  0.2
  1  0.2
%CPU     %MEM    
98.1  0.3
PSR %CPU
  1  1.2
  3  0.0
  1  0.0
  2 47.6
  3  0.2
  0  0.2
  1  0.2
%CPU     %MEM    
98.3  0.3
PSR %CPU
  1  1.2
  3  0.0
  1  0.0
  2 48.2
  3  0.2
  0  0.2
  1  0.2
%CPU     %MEM    
98.5  0.3
PSR %CPU
  3  1.2
  3  0.0
  0  0.0
  2 48.1
  3  0.2
  0  0.2
  0  0.2
  3  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
97.7  0.3
PSR %CPU
  0  1.1
  3  0.0
  0  0.0
  2 47.2
  2  0.2
  0  0.2
  0  0.2
  2  0.0
  1  4.0
  2 12.0
%CPU     %MEM    
97.9  0.3
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 47.4
  3  0.2
  0  0.3
  2  0.2
%CPU     %MEM    
98.1  0.3
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 48.0
  3  0.2
  0  0.3
  2  0.2
%CPU     %MEM    
98.2  0.3
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 48.2
  2  0.2
  0  0.2
  3  0.2
  0  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
98.3  0.3
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 47.7
  0  0.2
  1  0.2
  3  0.2
  0  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
98.5  0.3
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 48.1
  0  0.3
  1  0.3
  3  0.2
%CPU     %MEM    
97.8  0.3
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 48.3
  0  0.2
  1  0.3
  3  0.2
%CPU     %MEM    
98.0  0.3
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 48.9
  0  0.2
  1  0.3
  3  0.2
%CPU     %MEM    
98.1  0.3
PSR %CPU
  3  1.1
  3  0.0
  0  0.0
  2 49.5
  0  0.2
  1  0.2
  3  0.2
%CPU     %MEM    
98.3  0.3
PSR %CPU
  3  1.1
  1  0.0
  0  0.0
  2 49.6
  0  0.2
  1  0.2
  3  0.2
  0  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
98.4  0.3
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 49.1
  1  0.2
  1  0.2
  0  0.2
  1  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
98.6  0.4
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 48.7
  3  0.2
  1  0.3
  0  0.2
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
97.9  0.4
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 47.9
  0  0.2
  1  0.3
  1  0.2
  0  0.0
  1  0.0
  0 13.0
%CPU     %MEM    
98.0  0.4
PSR %CPU
  3  1.1
  0  0.0
  0  0.0
  2 47.6
  2  0.2
  3  0.3
  1  0.2
  0  0.0
  1  3.0
  2 56.0
%CPU     %MEM    
98.1  0.4
PSR %CPU
  3  1.1
  1  0.0
  0  0.0
  2 47.2
  2  0.2
  3  0.3
  1  0.2
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
98.3  0.4
PSR %CPU
  3  1.1
  1  0.0
  0  0.0
  2 47.3
  2  0.3
  3  0.3
  1  0.2
%CPU     %MEM    
98.4  0.4
PSR %CPU
  3  1.0
  1  0.0
  0  0.0
  2 47.8
  2  0.3
  3  0.3
  1  0.2
%CPU     %MEM    
97.8  0.4
PSR %CPU
  3  1.0
  1  0.0
  0  0.0
  2 48.0
  2  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
98.0  0.4
PSR %CPU
  3  1.0
  2  0.0
  0  0.0
  2 48.4
  3  0.2
  3  0.3
  1  0.2
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
98.1  0.4
PSR %CPU
  2  1.0
  2  0.0
  0  0.0
  2 48.0
  3  0.2
  1  0.3
  1  0.2
  2  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
98.2  0.4
PSR %CPU
  1  1.0
  3  0.0
  0  0.0
  2 48.1
  3  0.2
  1  0.3
  1  0.2
%CPU     %MEM    
98.4  0.4
PSR %CPU
  1  1.0
  3  0.0
  0  0.0
  2 48.7
  3  0.2
  1  0.3
  1  0.2
%CPU     %MEM    
98.5  0.4
PSR %CPU
  1  1.0
  3  0.0
  0  0.0
  2 49.2
  3  0.2
  1  0.3
  1  0.2
%CPU     %MEM    
97.9  0.4
PSR %CPU
  1  1.0
  3  0.0
  0  0.0
  2 49.3
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.1  0.4
PSR %CPU
  1  1.0
  3  0.0
  0  0.0
  2 49.8
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.2  0.5
PSR %CPU
  3  1.0
  3  0.0
  0  0.0
  2 50.0
  3  0.2
  1  0.2
  1  0.2
  0  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
98.4  0.4
PSR %CPU
  2  1.0
  3  0.0
  0  0.0
  2 49.6
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.5  0.4
PSR %CPU
  1  1.0
  3  0.0
  0  0.0
  2 49.6
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.6  0.4
PSR %CPU
  1  1.0
  3  0.0
  0  0.0
  2 50.1
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.0  0.4
PSR %CPU
  1  1.0
  3  0.0
  0  0.0
  2 50.2
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.2  0.4
PSR %CPU
  1  0.9
  3  0.0
  0  0.0
  2 50.7
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.3  0.4
PSR %CPU
  1  0.9
  3  0.0
  0  0.0
  2 51.1
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.5  0.4
PSR %CPU
  1  0.9
  3  0.0
  0  0.0
  2 51.6
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.6  0.4
PSR %CPU
  1  0.9
  3  0.0
  0  0.0
  2 52.0
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.1  0.4
PSR %CPU
  1  0.9
  3  0.0
  0  0.0
  2 52.1
  3  0.2
  1  0.2
  1  0.2
%CPU     %MEM    
98.2  0.5
PSR %CPU
  1  0.9
  3  0.0
  0  0.0
  2 52.4
  3  0.2
  3  0.2
  1  0.2
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
98.3  0.4
PSR %CPU
  1  0.9
  3  0.0
  0  0.0
  2 52.1
  1  0.2
  3  0.2
  1  0.2
%CPU     %MEM    
98.4  0.4
PSR %CPU
  0  0.9
  3  0.0
  0  0.0
  2 51.8
  3  0.2
  0  0.3
  1  0.2
  3  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
98.5  0.4
PSR %CPU
  0  0.9
  3  0.0
  0  0.0
  2 51.4
  3  0.2
  3  0.3
  1  0.2
  1  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
98.6  0.5
PSR %CPU
  3  1.0
  3  0.0
  0  0.0
  2 51.1
  3  0.2
  1  0.3
  1  0.2
  2  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
98.1  0.5
PSR %CPU
  2  1.0
  3  0.0
  0  0.0
  2 50.4
  1  0.2
  1  0.3
  3  0.2
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
98.2  0.5
PSR %CPU
  1  1.0
  3  0.0
  0  0.0
  2 50.1
  1  0.2
  3  0.3
  1  0.2
  0  0.0
  2  0.0
  0 44.0
%CPU     %MEM    
98.3  0.5
PSR %CPU
  2  1.0
  3  0.0
  0  0.0
  2 49.8
  1  0.2
  2  0.3
  0  0.2
  3  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
98.3  0.5
PSR %CPU
  2  1.0
  3  0.0
  0  0.0
  2 49.5
  1  0.2
  0  0.3
  0  0.2
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
98.4  0.5
PSR %CPU
  2  1.0
  3  0.0
  0  0.0
  2 49.2
  1  0.3
  3  0.3
  0  0.2
  1  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
98.5  0.5
PSR %CPU
  3  1.0
  3  0.0
  0  0.0
  3 48.9
  1  0.3
  3  0.3
  0  0.2
%CPU     %MEM    
98.0  0.5
PSR %CPU
  3  1.0
  3  0.0
  0  0.0
  3 48.3
  1  0.3
  3  0.3
  0  0.2
  0  0.0
  1  0.0
  2  102
%CPU     %MEM    
98.1  0.5
PSR %CPU
  1  1.1
  1  0.0
  0  0.0
  3 48.0
  1  0.3
  3  0.3
  0  0.2
  2  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
98.2  0.5
PSR %CPU
  1  1.1
  1  0.0
  2  0.0
  3 48.1
  0  0.3
  3  0.3
  0  0.2
%CPU     %MEM    
98.3  0.5
PSR %CPU
  1  1.1
  1  0.0
  2  0.0
  3 48.1
  0  0.3
  3  0.3
  0  0.2
  2  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
98.4  0.5
PSR %CPU
  1  1.1
  1  0.0
  2  0.0
  3 47.8
  0  0.3
  3  0.3
  0  0.2
  2  0.0
  2  0.0
  2  178
%CPU     %MEM    
98.0  0.5
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 47.4
  0  0.3
  0  0.3
  0  0.2
%CPU     %MEM    
98.1  0.5
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 47.1
  3  0.3
  3  0.3
  0  0.2
  2  2.0
  2  0.0
  3  111
%CPU     %MEM    
98.2  0.5
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 46.8
  3  0.3
  2  0.3
  0  0.3
  3  6.0
  3  0.0
  0 56.0
%CPU     %MEM    
98.2  0.6
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 46.5
  3  0.3
  2  0.3
  0  0.2
  2  0.0
  2  0.0
  2 93.0
%CPU     %MEM    
98.3  0.6
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 46.3
  3  0.3
  2  0.3
  0  0.3
  0  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
98.4  0.5
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 46.0
  3  0.3
  2  0.3
  0  0.3
  2  0.0
  2  0.0
  3 99.0
%CPU     %MEM    
97.9  0.5
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 45.6
  3  0.3
  1  0.3
  0  0.3
%CPU     %MEM    
98.0  0.6
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 45.7
  3  0.3
  1  0.3
  0  0.3
  0  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
98.1  0.6
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 45.4
  3  0.3
  1  0.3
  0  0.3
  0  4.0
  0  2.0
  2  152
%CPU     %MEM    
98.2  0.5
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 45.3
  3  0.3
  2  0.3
  2  0.3
%CPU     %MEM    
97.8  0.6
PSR %CPU
  1  1.1
  1  0.0
  2  0.0
  3 44.9
  3  0.3
  2  0.3
  2  0.3
  2  4.0
  2  1.0
  0 92.0
%CPU     %MEM    
97.9  0.6
PSR %CPU
  1  1.1
  1  0.0
  2  0.0
  3 44.6
  3  0.3
  2  0.3
  2  0.3
  2  2.0
  0  0.0
  3 44.0
%CPU     %MEM    
98.0  0.6
PSR %CPU
  1  1.1
  2  0.0
  2  0.0
  3 44.7
  1  0.3
  2  0.3
  3  0.3
  3  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
98.1  0.6
PSR %CPU
  2  1.1
  2  0.0
  2  0.0
  3 44.5
  1  0.3
  2  0.3
  3  0.3
  3  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
98.2  0.5
PSR %CPU
  2  1.1
  2  0.0
  2  0.0
  3 44.6
  1  0.3
  2  0.3
  2  0.3
%CPU     %MEM    
98.2  0.6
PSR %CPU
  2  1.1
  0  0.0
  2  0.0
  3 44.5
  2  0.3
  1  0.3
  2  0.3
  3  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
97.8  0.5
PSR %CPU
  2  1.1
  0  0.0
  2  0.0
  3 44.0
  2  0.3
  1  0.3
  0  0.3
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
97.8  0.6
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 43.9
  2  0.3
  1  0.3
  0  0.3
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
97.9  0.6
PSR %CPU
  1  1.1
  0  0.0
  2  0.0
  3 43.7
  2  0.3
  1  0.3
  0  0.3
  2  0.0
  3  0.0
  0  135
%CPU     %MEM    
98.0  0.6
PSR %CPU
