%CPU     %MEM    
  1  0.4
  3  0.0
  0  8.0
  3 92.0
%CPU     %MEM    
97.6  0.4
PSR %CPU
  2  1.5
  3  0.0
  1  0.0
  1 30.1
  3  0.3
  0  0.3
  1  0.4
  0  0.0
  2  3.0
  1 41.0
%CPU     %MEM    
97.7  0.4
PSR %CPU
  2  1.5
  3  0.0
  1  0.0
  1 30.0
  2  0.3
  0  0.3
  1  0.4
%CPU     %MEM    
97.9  0.4
PSR %CPU
  2  1.5
  3  0.0
  1  0.0
  1 30.8
  2  0.3
  0  0.3
  1  0.4
%CPU     %MEM    
98.0  0.4
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 30.9
  2  0.3
  0  0.3
  1  0.4
  2  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
98.2  0.4
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 30.6
  0  0.3
  0  0.3
  1  0.4
  1  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
97.5  0.4
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 30.5
  0  0.3
  1  0.3
  2  0.4
%CPU     %MEM    
97.6  0.4
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 31.2
  0  0.3
  1  0.3
  2  0.4
%CPU     %MEM    
97.8  0.4
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 32.0
  0  0.3
  1  0.3
  2  0.4
%CPU     %MEM    
98.0  0.4
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  1 32.7
  0  0.3
  1  0.3
  2  0.4
%CPU     %MEM    
98.1  0.4
PSR %CPU
  2  1.5
  3  0.0
  3  0.0
  1 32.7
  0  0.3
  1  0.3
  2  0.4
  0  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
97.4  0.4
PSR %CPU
  2  1.4
  3  0.0
  3  0.0
  1 32.2
  0  0.3
  1  0.3
  1  0.4
  3  0.0
  2  5.0
  3 18.0
%CPU     %MEM    
97.6  0.4
PSR %CPU
  2  1.4
  3  0.0
  3  0.0
  1 31.9
  0  0.3
  1  0.3
  1  0.4
  1  0.0
  1  4.0
  3 62.0
%CPU     %MEM    
97.7  0.5
PSR %CPU
  2  1.4
  3  0.0
  1  0.0
  1 31.6
  0  0.3
  1  0.3
  3  0.4
  1  0.0
  1  4.0
  3  104
%CPU     %MEM    
97.9  0.4
PSR %CPU
  2  1.4
  3  0.0
  1  0.0
  1 31.4
  0  0.3
  1  0.3
  3  0.4
  3  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
97.9  0.5
PSR %CPU
  2  1.4
  3  0.0
  1  0.0
  1 31.1
  3  0.3
  0  0.3
  3  0.4
  1  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
98.1  0.5
PSR %CPU
  2  1.4
  3  0.0
  1  0.0
  1 30.9
  3  0.3
  0  0.3
  3  0.4
  1  0.0
  0  4.0
  3  156
%CPU     %MEM    
97.4  0.5
PSR %CPU
  2  1.4
  3  0.0
  1  0.0
  1 30.4
  3  0.3
  0  0.3
  1  0.4
  1  0.0
  0  0.0
  1 27.0
%CPU     %MEM    
97.6  0.5
PSR %CPU
  2  1.4
  3  0.0
  1  0.0
  2 30.7
  3  0.3
  0  0.3
  1  0.4
%CPU     %MEM    
97.7  0.5
PSR %CPU
  2  1.4
  3  0.0
  1  0.0
  1 31.1
  3  0.3
  0  0.3
  1  0.4
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
97.9  0.5
PSR %CPU
  2  1.4
  3  0.0
  1  0.0
  1 30.8
  3  0.3
  0  0.3
  1  0.4
  0  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
98.0  0.5
PSR %CPU
  2  1.4
  3  0.0
  0  0.0
  1 30.8
  3  0.3
  0  0.3
  1  0.4
%CPU     %MEM    
98.1  0.5
PSR %CPU
  2  1.4
  3  0.0
  0  0.0
  1 31.5
  3  0.3
  0  0.3
  1  0.4
%CPU     %MEM    
97.5  0.5
PSR %CPU
  2  1.3
  3  0.0
  0  0.0
  1 31.9
  3  0.3
  0  0.3
  1  0.4
%CPU     %MEM    
97.7  0.5
PSR %CPU
  2  1.3
  3  0.0
  0  0.0
  1 32.5
  3  0.3
  0  0.3
  1  0.4
%CPU     %MEM    
97.8  0.5
PSR %CPU
  2  1.3
  3  0.0
  0  0.0
  1 33.1
  3  0.3
  0  0.3
  1  0.4
%CPU     %MEM    
98.0  0.5
PSR %CPU
  2  1.3
  3  0.0
  0  0.0
  1 33.2
  0  0.3
  0  0.3
  1  0.4
  3  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
98.1  0.5
PSR %CPU
  2  1.3
  3  0.0
  0  0.0
  1 33.0
  0  0.3
  1  0.3
  1  0.4
  3  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
97.5  0.5
PSR %CPU
  2  1.3
  3  0.0
  0  0.0
  1 32.5
  1  0.3
  0  0.3
  1  0.4
  3  0.0
  1  0.0
  3 58.0
%CPU     %MEM    
97.6  0.5
PSR %CPU
  2  1.3
  0  0.0
  0  0.0
  1 33.0
  1  0.3
  0  0.3
  3  0.4
%CPU     %MEM    
97.8  0.5
PSR %CPU
  2  1.3
  0  0.0
  0  0.0
  1 33.6
  1  0.3
  0  0.3
  3  0.4
%CPU     %MEM    
97.9  0.5
PSR %CPU
  2  1.3
  0  0.0
  0  0.0
  1 34.2
  1  0.3
  0  0.3
  3  0.3
%CPU     %MEM    
98.0  0.5
PSR %CPU
  2  1.3
  0  0.0
  0  0.0
  1 34.8
  1  0.3
  0  0.3
  3  0.3
%CPU     %MEM    
98.2  0.5
PSR %CPU
  2  1.2
  0  0.0
  0  0.0
  1 35.4
  1  0.3
  0  0.3
  3  0.3
%CPU     %MEM    
97.6  0.5
PSR %CPU
  2  1.2
  0  0.0
  0  0.0
  3 35.7
  1  0.3
  0  0.3
  3  0.3
%CPU     %MEM    
97.8  0.5
PSR %CPU
  2  1.2
  0  0.0
  0  0.0
  3 36.2
  1  0.3
  0  0.3
  3  0.3
%CPU     %MEM    
97.9  0.5
PSR %CPU
  2  1.2
  0  0.0
  0  0.0
  3 36.5
  1  0.3
  0  0.3
  3  0.3
  0  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
98.0  0.5
PSR %CPU
  2  1.2
  0  0.0
  0  0.0
  3 36.2
  1  0.3
  0  0.3
  3  0.3
  2  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
98.1  0.5
PSR %CPU
  2  1.2
  0  0.0
  0  0.0
  3 36.0
  1  0.3
  0  0.3
  2  0.3
  3  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
98.2  0.5
PSR %CPU
  2  1.2
  0  0.0
  2  0.0
  3 35.8
  1  0.3
  0  0.3
  2  0.3
  3  0.0
  0  0.0
  0  126
%CPU     %MEM    
97.7  0.5
PSR %CPU
  0  1.3
  1  0.0
  2  0.0
  3 35.3
  1  0.3
  1  0.3
  2  0.3
  2  0.0
  3  0.0
  1  0.0
%CPU     %MEM    
97.8  0.5
PSR %CPU
  1  1.3
  1  0.0
  2  0.0
  3 35.1
  3  0.3
  1  0.3
  2  0.3
  0  0.0
  0  2.0
  2 51.0
%CPU     %MEM    
97.9  0.5
PSR %CPU
  1  1.3
  1  0.0
  2  0.0
  3 34.8
  3  0.3
  1  0.3
  2  0.3
  0  0.0
  0  1.0
  2 84.5
%CPU     %MEM    
98.0  0.5
PSR %CPU
  1  1.3
  1  0.0
  2  0.0
  3 34.6
  1  0.3
  0  0.3
  3  0.3
  3  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
98.2  0.5
PSR %CPU
  3  1.3
  1  0.0
  2  0.0
  3 34.4
  1  0.3
  0  0.3
  3  0.3
  2  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
97.6  0.5
PSR %CPU
  3  1.3
  1  0.0
  2  0.0
  3 34.0
  1  0.3
  0  0.3
  0  0.3
  1  0.0
  1  0.0
  0 32.0
%CPU     %MEM    
97.7  0.5
PSR %CPU
  3  1.3
  1  0.0
  2  0.0
  3 33.8
  3  0.3
  1  0.3
  2  0.3
  0  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
97.8  0.6
PSR %CPU
  1  1.3
  1  0.0
  2  0.0
  3 33.6
  2  0.3
  1  0.3
  1  0.4
  2  0.0
  3  0.0
  0 38.0
%CPU     %MEM    
97.9  0.5
PSR %CPU
  1  1.3
  1  0.0
  2  0.0
  3 33.3
  3  0.3
  1  0.3
  2  0.4
%CPU     %MEM    
98.0  0.6
PSR %CPU
  1  1.3
  0  0.0
  2  0.0
  3 33.2
  3  0.3
  0  0.3
  2  0.4
  0  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
98.1  0.6
PSR %CPU
  2  1.4
  0  0.0
  2  0.0
  3 33.0
  3  0.3
  0  0.3
  1  0.4
  2  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
97.6  0.6
PSR %CPU
  2  1.4
  0  0.0
  2  0.0
  3 32.6
  3  0.3
  0  0.3
  1  0.4
  2  0.0
  2  0.0
  1 83.0
%CPU     %MEM    
97.7  0.6
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  3 32.4
  3  0.3
  0  0.3
  0  0.4
%CPU     %MEM    
97.8  0.6
PSR %CPU
  2  1.6
  3  0.0
  2  0.0
  3 32.2
  1  0.3
  0  0.3
  2  0.4
  3  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
97.9  0.6
PSR %CPU
  2  1.6
  3  0.0
  2  0.0
  3 32.0
  1  0.3
  0  0.3
  2  0.4
  3  0.0
  1  0.0
  2  134
%CPU     %MEM    
98.0  0.6
PSR %CPU
  2  1.6
  3  0.0
  2  0.0
  3 31.8
  0  0.3
  1  0.3
  1  0.4
  1  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
98.1  0.6
PSR %CPU
  2  1.6
  3  0.0
  2  0.0
  2 31.6
  1  0.3
  0  0.3
  0  0.4
  3  0.0
  0  0.0
  0  0.0
%CPU     %MEM    
97.7  0.6
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  2 31.2
  1  0.3
  0  0.3
  0  0.4
  3  1.0
  0  0.0
  0 59.0
%CPU     %MEM    
97.8  0.6
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  2 31.1
  1  0.3
  3  0.3
  0  0.4
  3  6.0
  0  0.0
  1 51.0
%CPU     %MEM    
97.9  0.6
PSR %CPU
  3  1.5
  3  0.0
  2  0.0
  2 30.9
  1  0.3
  3  0.3
  1  0.4
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
98.0  0.6
PSR %CPU
  3  1.5
  3  0.0
  2  0.0
  2 30.7
  1  0.3
  3  0.3
  1  0.4
  0  0.0
  1  0.0
  2  128
%CPU     %MEM    
98.1  0.6
PSR %CPU
  1  1.5
  3  0.0
  2  0.0
  2 30.5
  1  0.3
  1  0.3
  3  0.4
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
97.6  0.6
PSR %CPU
  1  1.5
  3  0.0
  2  0.0
  2 30.2
  1  0.3
  1  0.3
  3  0.4
  3  0.0
  0  0.0
  2 66.0
%CPU     %MEM    
97.7  0.6
PSR %CPU
  3  1.5
  3  0.0
  2  0.0
  2 30.0
  1  0.3
  3  0.3
  3  0.4
  0  0.0
  0  0.0
  0 44.0
%CPU     %MEM    
97.8  0.6
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  2 29.9
  1  0.4
  0  0.3
  3  0.4
  0  4.0
  1  2.0
  2 30.0
%CPU     %MEM    
97.9  0.6
PSR %CPU
  2  1.5
  3  0.0
  2  0.0
  2 29.7
  1  0.4
  0  0.3
