%CPU     %MEM    
PSR %CPU
  1  3.7
  2  0.0
  1  0.0
  3 18.9
  2  1.1
  0  1.0
  3  0.6
  3  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
92.8  0.1
PSR %CPU
  1  3.5
  2  0.0
  1  0.0
  3 24.0
  1  1.1
  0  1.0
  2  0.7
%CPU     %MEM    
94.2  0.1
PSR %CPU
  1  3.3
  2  0.0
  1  0.0
  3 29.3
  1  1.1
  0  0.9
  2  0.6
%CPU     %MEM    
95.5  0.1
PSR %CPU
  1  3.1
  2  0.0
  1  0.0
  3 33.9
  1  1.0
  0  0.8
  2  0.6
%CPU     %MEM    
92.0  0.1
PSR %CPU
  1  2.8
  2  0.0
  1  0.0
  3 36.3
  1  0.9
  0  0.8
  2  0.5
%CPU     %MEM    
93.2  0.1
PSR %CPU
  1  2.7
  2  0.0
  1  0.0
  3 40.0
  1  0.9
  0  0.7
  2  0.5
%CPU     %MEM    
94.3  0.1
PSR %CPU
  1  2.6
  2  0.0
  1  0.0
  3 43.3
  1  0.8
  0  0.7
  2  0.5
%CPU     %MEM    
95.2  0.1
PSR %CPU
  1  2.5
  2  0.0
  1  0.0
  3 46.5
  1  0.8
  0  0.7
  2  0.5
%CPU     %MEM    
95.5  0.1
PSR %CPU
  1  2.4
  2  0.0
  1  0.0
  3 46.0
  0  0.8
  0  0.6
  2  0.4
  2  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
92.6  0.1
PSR %CPU
  1  2.3
  2  0.0
  0  0.0
  3 42.6
  0  0.7
  0  0.6
  2  0.4
  0  1.0
  0  1.0
  3 20.0
%CPU     %MEM    
93.3  0.1
PSR %CPU
  1  2.3
  2  0.0
  0  0.0
  3 42.6
  2  0.7
  2  0.6
  1  0.5
%CPU     %MEM    
94.1  0.1
PSR %CPU
  1  2.2
  2  0.0
  0  0.0
  3 45.2
  2  0.7
  2  0.6
  1  0.4
%CPU     %MEM    
94.9  0.1
PSR %CPU
  1  2.2
  2  0.0
  0  0.0
  3 47.7
  2  0.7
  2  0.6
  1  0.4
%CPU     %MEM    
95.6  0.1
PSR %CPU
  1  2.1
  2  0.0
  0  0.0
  3 49.9
  2  0.7
  2  0.6
  1  0.4
%CPU     %MEM    
96.3  0.1
PSR %CPU
  1  2.0
  2  0.0
  0  0.0
  3 52.0
  2  0.6
  2  0.5
  1  0.4
%CPU     %MEM    
94.1  0.1
PSR %CPU
  1  1.9
  2  0.0
  0  0.0
  3 52.5
  2  0.6
  2  0.5
  1  0.4
%CPU     %MEM    
94.8  0.1
PSR %CPU
  1  1.8
  2  0.0
  0  0.0
  3 54.3
  2  0.6
  2  0.5
  1  0.4
%CPU     %MEM    
95.5  0.1
PSR %CPU
  1  1.8
  2  0.0
  0  0.0
  3 56.1
  2  0.6
  2  0.5
  1  0.3
%CPU     %MEM    
96.1  0.1
PSR %CPU
  1  1.7
  2  0.0
  0  0.0
  3 57.8
  2  0.5
  2  0.5
  1  0.3
%CPU     %MEM    
96.7  0.1
PSR %CPU
  1  1.7
  2  0.0
  0  0.0
  3 59.4
  2  0.5
  2  0.5
  1  0.3
%CPU     %MEM    
94.8  0.1
PSR %CPU
  1  1.6
  2  0.0
  0  0.0
  3 59.4
  2  0.5
  2  0.4
  1  0.3
%CPU     %MEM    
95.3  0.2
PSR %CPU
  1  1.7
  2  0.0
  0  0.0
  3 60.3
  2  0.5
  2  0.4
  1  0.3
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
95.9  0.2
PSR %CPU
  1  1.8
  2  0.0
  2  0.0
  3 58.9
  2  0.5
  2  0.4
  1  0.3
  3  0.0
  2  4.0
  0  116
%CPU     %MEM    
96.1  0.2
PSR %CPU
  1  2.0
  2  0.0
  2  0.0
  3 57.6
  0  0.5
  2  0.4
  2  0.3
  2  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
96.6  0.2
PSR %CPU
  1  2.0
  2  0.0
  2  0.0
  3 56.2
  0  0.5
  3  0.4
  1  0.3
  2  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
96.9  0.2
PSR %CPU
  1  2.0
  2  0.0
  1  0.0
  3 55.0
  0  0.5
  2  0.5
  0  0.5
  0  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
95.1  0.2
PSR %CPU
  1  2.0
  2  0.0
  1  0.0
  0 52.7
  3  0.5
  2  0.5
  0  0.5
  2  0.0
  3  0.0
  1 21.0
%CPU     %MEM    
95.3  0.2
PSR %CPU
  1  2.0
  2  0.0
  1  0.0
  1 51.6
  3  0.6
  2  0.5
  0  0.5
  3  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
95.4  0.2
PSR %CPU
  1  2.0
  2  0.0
  1  0.0
  1 50.5
  2  0.6
  1  0.5
  0  0.5
%CPU     %MEM    
95.7  0.2
PSR %CPU
  1  1.9
  2  0.0
  1  0.0
  1 50.7
  3  0.6
  2  0.5
  0  0.5
  2  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
95.9  0.2
PSR %CPU
  1  1.9
  2  0.0
  1  0.0
  1 49.9
  3  0.6
  1  0.6
  2  0.6
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
96.3  0.2
PSR %CPU
  0  1.9
  2  0.0
  1  0.0
  1 50.8
  0  0.6
  2  0.5
  2  0.6
%CPU     %MEM    
94.4  0.2
PSR %CPU
  0  1.8
  2  0.0
  1  0.0
  1 49.0
  0  0.6
  2  0.6
  1  0.6
%CPU     %MEM    
94.6  0.2
PSR %CPU
  0  1.9
  2  0.0
  1  0.0
  1 48.1
  3  0.6
  2  0.6
  2  0.6
  1  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
94.9  0.2
PSR %CPU
  0  1.9
  2  0.0
  1  0.0
  1 47.3
  3  0.7
  2  0.6
  1  0.6
%CPU     %MEM    
95.2  0.2
PSR %CPU
  0  1.8
  2  0.0
  1  0.0
  1 46.4
  3  0.7
  2  0.6
  1  0.6
  1  0.0
  3  0.0
  1  112
%CPU     %MEM    
95.4  0.2
PSR %CPU
  0  1.8
  2  0.0
  1  0.0
  0 45.6
  3  0.7
  2  0.6
  1  0.6
  2  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
95.7  0.2
PSR %CPU
  0  1.8
  2  0.0
  1  0.0
  0 44.9
  3  0.7
  2  0.6
  1  0.6
  3  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
94.4  0.2
PSR %CPU
  0  1.7
  2  0.0
  1  0.0
  0 43.4
  3  0.7
  2  0.6
  1  0.6
  1  0.0
  3  0.0
  3 52.0
%CPU     %MEM    
94.6  0.2
PSR %CPU
  0  1.7
  2  0.0
  1  0.0
  0 42.7
  3  0.7
  2  0.6
  1  0.6
  1  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
94.9  0.2
PSR %CPU
  0  1.7
  2  0.0
  2  0.0
  0 42.0
  2  0.7
  1  0.6
  3  0.6
  1  0.0
  3  0.0
  1 81.0
%CPU     %MEM    
95.1  0.2
PSR %CPU
  2  1.7
  2  0.0
  2  0.0
  0 41.4
  2  0.7
  2  0.6
  3  0.6
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
95.4  0.2
PSR %CPU
  1  1.7
  2  0.0
  3  0.0
  0 40.7
  0  0.7
  3  0.6
  2  0.6
  0  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
94.2  0.2
PSR %CPU
  1  1.7
  2  0.0
  3  0.0
  0 39.5
  0  0.7
  1  0.6
  2  0.6
  3  0.0
  3  0.0
  2 36.0
%CPU     %MEM    
94.5  0.2
PSR %CPU
  1  1.7
  2  0.0
  3  0.0
  0 38.9
  0  0.7
  3  0.6
  2  0.6
  2  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
94.7  0.3
PSR %CPU
  1  1.7
  2  0.0
  0  0.0
  0 38.4
  0  0.7
  2  0.6
  3  0.6
%CPU     %MEM    
94.8  0.2
PSR %CPU
  3  1.7
  2  0.0
  0  0.0
  1 37.8
  1  0.7
  2  0.7
  3  0.7
%CPU     %MEM    
95.1  0.2
PSR %CPU
  3  1.7
  2  0.0
  0  0.0
  1 37.3
  1  0.7
  2  0.7
  3  0.7
  1  1.0
  2  0.0
  0  111
%CPU     %MEM    
95.3  0.3
PSR %CPU
  0  1.7
  2  0.0
  0  0.0
  0 36.8
  1  0.7
  0  0.7
  2  0.7
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
94.3  0.3
PSR %CPU
  3  1.6
  2  0.0
  0  0.0
  0 35.8
  3  0.7
  0  0.6
  2  0.7
  0  0.0
  3  0.0
  2 16.0
%CPU     %MEM    
94.5  0.3
PSR %CPU
  2  1.6
  2  0.0
  0  0.0
  0 35.3
  3  0.7
  0  0.7
  2  0.7
  3  0.0
  0  0.0
  1 47.0
%CPU     %MEM    
94.7  0.3
PSR %CPU
  2  1.6
  2  0.0
  0  0.0
  0 34.8
  1  0.7
  0  0.7
  3  0.7
%CPU     %MEM    
94.9  0.3
PSR %CPU
  0  1.6
  2  0.0
  0  0.0
  0 34.4
  0  0.7
  1  0.7
  3  0.7
  3  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
95.1  0.3
PSR %CPU
  0  1.6
  2  0.0
  0  0.0
  0 34.0
  3  0.7
  1  0.7
  3  0.7
  0  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
95.2  0.3
PSR %CPU
  0  1.6
  2  0.0
  0  0.0
  3 33.5
  3  0.7
  1  0.7
  2  0.7
  2  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
94.2  0.3
PSR %CPU
  0  1.6
  2  0.0
  0  0.0
  3 32.7
  3  0.7
  1  0.7
  2  0.7
  3 14.0
  3  0.0
  1 24.0
%CPU     %MEM    
94.5  0.3
PSR %CPU
  0  1.6
  2  0.0
  0  0.0
  3 32.3
  3  0.7
  1  0.7
  2  0.7
  3 66.0
  3  0.0
  1 12.0
%CPU     %MEM    
94.6  0.3
PSR %CPU
  0  1.6
  2  0.0
  0  0.0
  3 31.9
  3  0.7
  1  0.7
  2  0.7
  2 57.0
  1  0.0
  1 25.0
%CPU     %MEM    
94.8  0.3
PSR %CPU
  0  1.6
  2  0.0
  0  0.0
  0 31.5
  3  0.7
  1  0.7
  2  0.7
  1  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
95.0  0.3
PSR %CPU
  0  1.6
  2  0.0
  0  0.0
  0 31.2
  3  0.7
  0  0.7
  2  0.7
  1  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
94.1  0.3
PSR %CPU
  0  1.5
  2  0.0
  0  0.0
  0 30.4
  3  0.7
  3  0.7
  2  0.7
  0  0.0
  3  0.0
  1 81.0
%CPU     %MEM    
94.3  0.3
PSR %CPU
  0  1.6
  2  0.0
  0  0.0
  0 30.1
  3  0.7
  3  0.7
  1  0.7
  2  0.0
  2  0.0
  1 31.0
%CPU     %MEM    
94.5  0.3
PSR %CPU
  0  1.5
  2  0.0
  0  0.0
  0 29.8
  1  0.7
  3  0.7
  0  0.7
  1  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
94.6  0.3
PSR %CPU
  1  1.6
  2  0.0
  0  0.0
  3 29.4
  1  0.7
  3  0.7
  2  0.7
  2  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
94.8  0.3
PSR %CPU
  0  1.6
  1  0.0
  0  0.0
  1 29.1
  3  0.8
  3  0.7
  0  0.7
  2  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
95.0  0.3
PSR %CPU
  0  1.6
  1  0.0
  0  0.0
  1 28.8
  0  0.8
  0  0.7
  3  0.7
  0  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
94.2  0.3
PSR %CPU
  1  1.6
  1  0.0
  0  0.0
  1 28.2
  0  0.7
  3  0.7
  0  0.7
  2  0.0
  1  0.0
  1 70.0
%CPU     %MEM    
94.4  0.3
PSR %CPU
  1  1.6
  1  0.0
  0  0.0
  1 27.9
  1  0.8
  3  0.7
  0  0.7
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
94.6  0.3
PSR %CPU
  1  1.6
  1  0.0
  0  0.0
  1 27.6
  3  0.8
  0  0.7
  3  0.7
  3  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
94.7  0.3
PSR %CPU
  1  1.6
  0  0.0
  0  0.0
  1 27.3
  3  0.8
  0  0.7
  3  0.7
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
94.8  0.3
PSR %CPU
  3  1.6
  0  0.0
  0  0.0
  1 27.0
  2  0.8
  0  0.7
  3  0.7
  0  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
95.0  0.3
PSR %CPU
  2  1.6
  0  0.0
  0  0.0
  1 26.8
  2  0.8
  0  0.7
  0  0.7
  1  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
94.2  0.4
PSR %CPU
  2  1.6
  0  0.0
  0  0.0
  1 26.2
  0  0.8
  3  0.7
  1  0.7
  0  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
94.4  0.4
PSR %CPU
  2  1.6
  0  0.0
  0  0.0
  3 26.0
  0  0.8
  3  0.7
  1  0.7
  0  0.0
  0  0.0
  3 39.0
%CPU     %MEM    
94.5  0.4
PSR %CPU
  2  1.6
  0  0.0
  0  0.0
  0 25.7
  0  0.8
  3  0.7
  1  0.7
  2  0.0
  0  0.0
  3  0.0
%CPU     %MEM    
94.7  0.4
PSR %CPU
  2  1.6
  0  0.0
  0  0.0
  0 25.5
  0  0.8
  3  0.7
  1  0.7
%CPU     %MEM    
94.9  0.4
PSR %CPU
  0  1.6
  0  0.0
  0  0.0
  0 25.2
  2  0.8
  3  0.7
  1  0.7
  1  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
93.8  0.4
PSR %CPU
  0  1.6
  1  0.0
  0  0.0
  0 24.8
  2  0.8
  3  0.7
  1  0.7
  2  0.0
  2  0.0
  1 22.0
%CPU     %MEM    
94.0  0.4
PSR %CPU
  2  1.6
  2  0.0
  0  0.0
  0 24.5
  3  0.8
  2  0.7
  0  0.7
  0  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
94.1  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 24.3
  3  0.8
  2  0.7
  1  0.7
  1  0.0
  1  8.0
  0 42.0
%CPU     %MEM    
94.3  0.4
PSR %CPU
  1  1.7
  2  0.0
  2  0.0
  0 24.1
  3  0.8
  2  0.7
  0  0.7
  2  0.0
  2  0.0
  3  0.0
%CPU     %MEM    
94.4  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  3 23.9
  1  0.8
  2  0.7
  0  0.7
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
94.5  0.4
PSR %CPU
  1  1.7
  2  0.0
  2  0.0
  3 23.7
  3  0.8
  0  0.7
  2  0.8
  3  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
93.8  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  3 23.8
  2  0.8
  2  0.7
  2  0.7
%CPU     %MEM    
94.1  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  3 24.6
  2  0.8
  2  0.7
  2  0.7
%CPU     %MEM    
94.3  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  3 25.4
  2  0.8
  2  0.7
  2  0.7
%CPU     %MEM    
94.4  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  3 25.6
  1  0.8
  1  0.7
  2  0.7
  2  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
94.6  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 25.7
  3  0.8
  2  0.7
  0  0.7
%CPU     %MEM    
94.8  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 25.6
  3  0.8
  2  0.7
  0  0.7
  2  0.0
  0  0.0
  1  0.0
%CPU     %MEM    
94.1  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 25.2
  1  0.8
  2  0.7
  0  0.7
  2  0.0
  3  2.0
  0 35.0
%CPU     %MEM    
94.3  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 25.0
  2  0.8
  0  0.7
  1  0.7
%CPU     %MEM    
94.4  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 24.8
  2  0.8
  0  0.7
  0  0.7
%CPU     %MEM    
94.6  0.4
PSR %CPU
  0  1.6
  2  0.0
  2  0.0
  0 24.6
  0  0.8
  2  0.7
  3  0.7
  1  0.0
  1  4.0
  0 75.0
%CPU     %MEM    
94.7  0.5
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 24.4
  0  0.8
  2  0.7
  3  0.8
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
94.1  0.5
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 24.0
  0  0.8
  2  0.7
  3  0.7
  2  0.0
  3  0.0
  1 32.0
%CPU     %MEM    
94.2  0.5
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 23.8
  0  0.8
  2  0.7
  1  0.7
  2  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
94.4  0.4
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 24.5
  2  0.8
  2  0.7
  0  0.7
%CPU     %MEM    
94.6  0.5
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 24.8
  2  0.8
  2  0.7
  0  0.7
  2  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
94.7  0.5
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 24.7
  3  0.8
  0  0.7
  2  0.7
%CPU     %MEM    
94.9  0.5
PSR %CPU
  1  1.6
  2  0.0
  2  0.0
  0 24.7
  3  0.8
  0  0.7
  2  0.7
  1  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
94.3  0.5
PSR %CPU
  1  1.5
  2  0.0
  2  0.0
  0 24.8
  3  0.8
  0  0.7
  2  0.7
%CPU     %MEM    
94.5  0.5
PSR %CPU
  1  1.5
  2  0.0
  2  0.0
  0 25.5
  3  0.8
  0  0.7
  2  0.7
%CPU     %MEM    
94.6  0.5
PSR %CPU
  1  1.5
  2  0.0
  2  0.0
  0 26.1
  3  0.8
  0  0.7
  2  0.7
%CPU     %MEM    
94.8  0.5
PSR %CPU
  1  1.5
  2  0.0
  2  0.0
  0 26.8
  3  0.8
  0  0.7
  2  0.7
%CPU     %MEM    
94.9  0.5
PSR %CPU
  1  1.5
  2  0.0
  2  0.0
  0 26.9
  3  0.8
  0  0.7
  2  0.7
  0  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
95.1  0.5
PSR %CPU
  1  1.5
  2  0.0
  2  0.0
  0 26.7
  3  0.8
  0  0.7
  2  0.7
%CPU     %MEM    
94.5  0.5
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  0 26.5
  0  0.8
  1  0.7
  3  0.7
  3  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
94.7  0.5
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  0 27.0
  0  0.8
  1  0.7
  3  0.7
%CPU     %MEM    
94.8  0.5
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  0 27.6
  0  0.7
  1  0.7
  3  0.7
%CPU     %MEM    
95.0  0.5
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  0 28.2
  0  0.7
  1  0.7
  3  0.7
%CPU     %MEM    
95.1  0.5
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  0 28.8
  0  0.7
  1  0.7
  3  0.7
%CPU     %MEM    
94.6  0.5
PSR %CPU
  2  1.4
  2  0.0
  2  0.0
  0 29.2
  0  0.7
  1  0.7
  3  0.7
%CPU     %MEM    
94.8  0.5
PSR %CPU
  2  1.4
  2  0.0
  2  0.0
  0 29.8
  0  0.7
  1  0.7
  3  0.7
%CPU     %MEM    
94.9  0.5
PSR %CPU
  2  1.4
  2  0.0
  2  0.0
  0 30.4
  0  0.7
  1  0.7
  3  0.7
%CPU     %MEM    
95.1  0.5
PSR %CPU
  2  1.4
  2  0.0
  2  0.0
  0 30.6
  0  0.7
  1  0.7
  3  0.7
  3  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
95.1  0.5
PSR %CPU
  2  1.4
  2  0.0
  2  0.0
  0 30.4
  3  0.7
  1  0.7
  0  0.7
  3  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
95.2  0.5
PSR %CPU
  2  1.5
  2  0.0
  2  0.0
  0 30.2
  3  0.7
  1  0.7
  0  0.7
  1  0.0
  1  0.0
  1  0.0
%CPU     %MEM    
94.4  0.5
PSR %CPU
  1  1.5
  2  0.0
  1  0.0
  0 29.8
  3  0.7
  1  0.7
  0  0.7
  2  0.0
  3  0.0
  2 30.0
%CPU     %MEM    
94.5  0.5
PSR %CPU
  1  1.5
  2  0.0
  1  0.0
  1 29.7
  0  0.7
  3  0.7
  2  0.7
  3  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
94.6  0.5
PSR %CPU
  1  1.5
  2  0.0
  1  0.0
  1 29.5
  0  0.7
  3  0.7
  1  0.7
  2  0.0
  3  0.0
  3  0.0
%CPU     %MEM    
94.7  0.5
PSR %CPU
  1  1.5
  2  0.0
  1  0.0
  1 29.3
  0  0.7
  1  0.7
  3  0.7
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
94.9  0.5
PSR %CPU
  1  1.6
  2  0.0
  1  0.0
  1 29.1
  0  0.7
  1  0.7
  3  0.7
  3  0.0
  0  0.0
  2  0.0
%CPU     %MEM    
95.0  0.5
PSR %CPU
  1  1.6
  2  0.0
  1  0.0
  1 28.9
  3  0.7
  3  0.8
  0  0.7
  2  0.0
  3  0.0
  0  0.0
%CPU     %MEM    
94.4  0.6
PSR %CPU
  3  1.6
  2  0.0
  1  0.0
  1 28.5
  3  0.7
  2  0.8
  0  0.7
  0  0.0
  1  0.0
  0 22.0
%CPU     %MEM    
94.5  0.6
PSR %CPU
  1  1.6
  0  0.0
  1  0.0
  1 28.4
  3  0.7
  2  0.8
  0  0.7
  2  0.0
  3  0.0
  2 39.0
%CPU     %MEM    
94.6  0.5
PSR %CPU
  0  1.6
  0  0.0
  1  0.0
  1 28.2
  1  0.8
  1  0.8
  0  0.7
  1  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
94.6  0.6
PSR %CPU
  0  1.6
  0  0.0
  1  0.0
  1 28.0
  3  0.8
  1  0.8
  2  0.7
%CPU     %MEM    
94.7  0.6
PSR %CPU
  2  1.6
  0  0.0
  1  0.0
  1 27.9
  2  0.8
  1  0.8
  0  0.7
  3  0.0
  3  0.0
  2  0.0
%CPU     %MEM    
94.1  0.5
PSR %CPU
  0  1.6
  0  0.0
  1  0.0
  1 27.5
  0  0.8
  2  0.8
  1  0.7
  2  0.0
  0  0.0
  3  7.0
%CPU     %MEM    
94.2  0.6
PSR %CPU
  0  1.6
  0  0.0
  1  0.0
  1 27.4
  2  0.8
  2  0.8
  1  0.7
  0  0.0
  2  0.0
  2  0.0
%CPU     %MEM    
94.3  0.6
PSR %CPU
  2  1.8
  0  0.0
  1  0.0
  1 27.2
  1  0.8
  0  0.8
  2  0.7
  3  0.0
  1  0.0
  0 40.0
%CPU     %MEM    
94.4  0.6
PSR %CPU
  2  1.8
  0  0.0
  1  0.0
  1 27.0
  0  0.8
  0  0.8
  1  0.8
%CPU     %MEM    
94.5  0.6
PSR %CPU
  3  1.8
  0  0.0
  1  0.0
  1 26.9
  0  0.8
  1  0.8
  2  0.8
  1  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
94.6  0.6
PSR %CPU
  3  1.8
  0  0.0
  1  0.0
  1 26.7
  0  0.8
  1  0.8
  2  0.8
  1  0.0
  2  0.0
  1  0.0
%CPU     %MEM    
94.2  0.6
PSR %CPU
  3  1.8
  0  0.0
  1  0.0
  1 26.4
  0  0.8
  1  0.8
  2  0.7
  0  0.0
  0  0.0
  0 11.0
%CPU     %MEM    
94.3  0.6
PSR %CPU
  3  1.8
  1  0.0
  1  0.0
  1 26.3
  0  0.8
  1  0.8
  2  0.7
  1  0.0
  2  0.0
  0 86.0
%CPU     %MEM    
94.4  0.6
PSR %CPU
  3  1.8
  1  0.0
  1  0.0
  1 26.1
  0  0.8
  1  0.8
  2  0.8
  0  0.0
  2  0.0
  0  0.0
%CPU     %MEM    
94.5  0.6
PSR %CPU
  3  1.8
  1  0.0
  1  0.0
  1 26.0
  0  0.8
  1  0.8
  2  0.8
  0  0.0
  1  0.0
  2  0.0
%CPU     %MEM    
94.6  0.6
PSR %CPU
  3  1.8
  1  0.0
  1  0.0
  1 25.8
  0  0.8
  3  0.8
  2  0.7
  3  0.0
  1  0.0
  0  0.0
%CPU     %MEM    
94.7  0.7
PSR %CPU
  0  1.8
  1  0.0
  1  0.0
  1 25.7
  1  0.8
  3  0.8
  2  0.8
  1  0.0
  1  0.0
  3  0.0
%CPU     %MEM    
94.2  0.7
PSR %CPU
  0  1.8
  1  0.0
  1  0.0
  1 25.4
  1  0.8
  3  0.8
  2  0.8
  0  0.0
  0  0.0
  0 15.0
%CPU     %MEM    
94.3  0.6
PSR %CPU
  0  1.8
  1  0.0
  2  0.0
  1 25.3
  2  0.8
  3  0.8
  0  0.8
%CPU     %MEM    
94.4  0.6
PSR %CPU
  1  1.8
  1  0.0
  0  0.0
